year,month,day,hour,minute,AM/PM,lat,lon,node_1,node_2
2016,12,28,12,55,PM,39.04482833,-77.261575,49172229,49174376
2019,4,5,5,0,PM,38.98993833,-76.98920333,667222092,49197006
2017,8,21,4,35,PM,39.07234667,-77.00292333,797787114,797787204
2017,7,10,10,48,AM,39.11499486,-77.16441751,5345016686,1838191027
2017,12,5,7,6,AM,39.14064,-77.21415333,49144383,429848202
2018,2,2,9,11,AM,39.09132,-77.18012167,900042320,49210070
2018,9,8,5,3,PM,39.0848348,-77.16249156,49245885,49300050
2015,2,2,8,48,AM,39.04579833,-77.217175,49138596,49337201
2017,9,13,2,8,PM,38.99613197,-77.07708478,49248682,293011108
2017,6,28,9,18,AM,39.08115333,-76.94648,869770112,1438520991
2018,8,3,9,25,PM,39.10005948,-77.1398592,2689481075,1420935665
2017,11,9,5,46,PM,39.18205667,-77.26047833,429490398,1184040739
2015,1,8,2,35,PM,39.15606167,-77.16529833,49322284,903703822
2016,4,28,10,2,PM,39.14427667,-77.19286167,49284854,49328940
2017,3,7,6,36,AM,38.99283167,-77.09576,49287079,297002493
2016,12,29,9,6,PM,38.99425165,-77.03097761,1156497320,1156421090
2016,3,12,11,25,AM,39.11045667,-77.23877333,49194118,49194129
2017,7,28,5,45,AM,39.00153167,-76.99571167,49279764,49147888
2017,5,17,4,59,PM,39.02593,-76.96926667,49225069,49225072
2018,7,27,9,13,AM,39.10635333,-77.14894167,49163090,49251504
2018,5,18,9,0,PM,39.01499667,-76.97717667,49160304,49160311
2018,5,15,7,2,PM,39.111605,-76.92790667,911524255,911524628
2016,1,13,12,34,PM,39.14841167,-77.21746,903707525,903707539
2018,10,29,4,23,PM,39.05287167,-76.95331167,49159644,49274512
2016,9,16,11,12,AM,39.04949667,-77.145785,49233975,49233996
2016,12,5,8,29,AM,39.11257,-77.16205333,341520897,674530720
2016,9,6,9,19,PM,39.06520628,-76.97894812,49184997,49335275
2018,10,12,5,20,PM,39.04501,-77.11660833,49198168,49206503
2017,4,9,4,25,PM,39.13811286,-77.19110683,49255938,49268533
2017,11,17,7,51,AM,39.14580667,-77.04944667,599324493,1413386005
2017,7,23,12,53,PM,39.283085,-77.27475,49145535,49192249
2018,4,2,6,52,PM,39.07033,-77.16927167,49273707,49298923
2016,9,27,6,11,PM,39.03845333,-77.12261833,49228481,49228490
2018,1,17,8,0,AM,38.99594,-77.042095,49212862,49212870
2017,4,10,2,59,PM,39.05789167,-77.04824667,49136642,49285888
2017,10,8,11,50,AM,39.163465,-77.28296333,1792528898,1170553424
2019,2,14,10,36,AM,39.18431,-77.26340833,1184040687,1184040749
2018,5,9,3,40,PM,39.03373667,-77.12530167,49228455,5344788968
2019,4,29,1,18,PM,39.03182167,-77.02162667,49318572,5349024779
2018,5,14,8,17,AM,39.01945,-77.012755,49197040,49197031
2016,6,12,1,23,PM,39.154905,-77.20858833,903709734,903709653
2017,1,1,10,58,AM,39.07977218,-77.13802591,269177127,49290088
2018,2,13,1,24,PM,39.14222167,-77.19405167,49284853,49329610
2015,7,29,4,7,PM,39.05761333,-77.085125,1193761469,900915346
2016,10,26,7,6,PM,38.995695,-77.096465,1324474701,49193120
2018,12,24,12,38,AM,39.000485,-76.995655,49147888,49321845
2016,8,27,6,23,PM,39.11841087,-77.07502216,1168756975,4343745218
2018,1,28,3,20,PM,39.20039306,-77.24521905,49182978,1065063878
2018,11,22,3,0,AM,39.23133545,-77.23704981,49196704,4155491413
2018,10,8,8,55,AM,39.0061,-77.19016667,49173989,49173993
2018,6,11,2,8,PM,39.06519333,-77.12619833,49164388,49274764
2018,1,3,8,0,AM,39.14370167,-77.23542,49215836,49255509
2015,1,26,6,20,AM,39.10179333,-77.19578667,2276791856,2276791965
2016,6,7,7,57,AM,39.081015,-77.14943333,49186449,49186451
2018,11,1,6,59,AM,39.1423346,-77.22027568,1170540671,2083722253
2017,11,11,3,48,PM,38.99980908,-77.08464861,49245102,49148164
2018,1,17,5,58,PM,39.066635,-77.11446667,3056391550,3637227356
2017,5,16,6,8,AM,39.0203715,-77.01321736,555738398,553742245
2018,1,11,10,0,AM,39.11403833,-77.01471167,49131781,49168110
2018,1,10,9,45,AM,39.03466383,-77.14698046,49236913,3728835654
2016,2,2,1,31,PM,39.10012683,-77.15783133,49367458,245152580
2016,8,18,1,42,PM,39.12177052,-77.18667984,341454737,341464958
2016,9,5,12,59,AM,38.99271667,-77.02652333,49234504,49234502
2019,5,2,4,3,PM,39.03841833,-76.990375,667224549,3011684288
2015,6,23,4,22,PM,39.07384415,-77.12479591,49176099,49176100
2017,8,21,9,38,PM,39.19904833,-77.24493,49182978,1065063878
2018,11,25,7,0,PM,39.11044808,-77.21808487,3190992477,1065042023
2015,2,4,6,37,PM,39.18505333,-77.15009,49231169,903703747
2016,9,8,12,30,PM,39.047175,-77.05221333,49162524,3494305673
2018,6,4,10,11,PM,39.03852167,-77.05428167,49147591,49133445
2016,5,22,7,21,PM,39.01614667,-76.97742333,667224552,49131479
2018,6,14,4,51,PM,39.01177333,-77.123685,49338189,1512260586
2019,5,23,5,28,PM,39.00268667,-76.99581,554949962,554949289
2016,8,11,9,30,PM,39.18555791,-77.19195843,49172018,49212742
2018,10,16,11,22,PM,38.99920833,-77.04632667,49185507,49237059
2019,2,1,7,28,AM,39.118955,-77.17212167,2049616963,49222035
2017,10,18,7,58,AM,39.16738167,-77.22919833,4137770620,49210930
2016,9,15,2,3,PM,39.05570923,-76.95554852,49159632,49274512
2019,3,14,4,15,PM,39.08040333,-77.07807667,582374713,5349024801
2018,10,23,2,36,PM,39.14953833,-77.02771333,49146461,49209534
2015,10,7,10,45,PM,38.975573,-76.993727,667222109,1156539187
2017,10,19,1,55,PM,39.174705,-77.20008167,1653432164,1653432353
2016,4,19,11,26,AM,39.03457372,-77.05176473,49133445,1184915122
2019,2,5,6,20,PM,39.08480833,-77.14783833,49186438,49259462
2017,1,9,3,0,PM,39.00103833,-77.12127,2699102945,3742147504
2015,8,13,6,50,AM,39.14613,-77.06698,582343487,582343501
2016,7,14,7,3,PM,38.962675,-77.12114667,393454817,4633510439
2017,9,13,3,9,PM,39.129125,-77.230555,683452030,849195737
2016,5,16,9,35,PM,39.028555,-76.98316333,667224545,4163800201
2017,1,14,6,20,PM,39.20278647,-77.24609613,1065063738,1065063849
2015,9,9,6,49,AM,39.02768167,-77.076615,49258142,49242471
2015,12,4,5,0,PM,39.05772538,-76.96849823,1129161474,49208337
2017,8,7,1,14,PM,39.15419667,-77.209555,903709715,903707602
2015,3,8,3,30,AM,39.0396,-77.05226833,49278576,49307662
2015,8,11,3,30,PM,39.0520017,-77.07118392,49201067,49306426
2017,4,22,4,20,PM,39.03309667,-76.98587,667224609,4163728589
2018,3,12,12,41,PM,39.02591333,-77.010975,329862873,711252248
2016,5,7,5,24,PM,39.09104833,-77.04765,1193728046,1911172174
2017,4,21,3,55,PM,38.986895,-77.14451833,49174077,2368020056
2017,10,3,6,0,PM,38.99755667,-77.10904167,49130366,49228344
2017,8,24,12,30,PM,39.11524667,-77.18621667,1828359939,1828848594
2017,10,17,7,14,AM,38.99719833,-77.09677833,297000494,297000827
2018,1,30,5,30,PM,39.00122667,-76.98601,648470551,648470558
2016,5,9,4,0,PM,39.23790667,-77.29149333,838253705,838252378
2017,7,7,5,30,PM,38.98900667,-77.07056567,49183943,3282117509
2018,4,21,9,20,AM,39.148445,-77.23824,49304536,5333020554
2016,11,7,2,48,PM,38.99487167,-77.03744667,1156497319,903685365
2017,8,16,7,30,AM,38.98346833,-77.0959,49167713,49236090
2017,11,5,4,36,AM,39.09586302,-77.00207949,797787231,797787232
2015,12,28,12,14,PM,39.289755,-77.201455,49179213,1165516886
2017,4,26,7,21,AM,39.05715053,-77.04973698,582342551,1193745299
2017,1,19,12,58,PM,39.08628667,-77.14729667,49220212,49274474
2015,9,11,3,31,PM,38.96293667,-77.08654,2131554462,2131554474
2015,3,10,6,53,AM,39.01642167,-77.11970333,2193032855,292416740
2016,9,20,3,17,PM,39.15037833,-77.17496,903703853,903703817
2017,4,2,4,59,PM,39.0270229,-77.13224038,2560846729,2560846694
2018,2,15,11,15,AM,39.07343333,-77.13419,49191866,3781575915
2016,7,3,12,33,AM,39.07364167,-76.95560833,1450246910,1295630098
2016,4,20,7,39,PM,39.17509877,-77.25365058,49140758,838296341
2016,2,18,1,6,PM,39.19791833,-77.24488667,1065081874,1148567097
2015,5,15,7,52,AM,39.08016,-77.15293667,49238577,49238581
2018,6,29,9,0,AM,39.01036767,-77.04079533,49318553,860162043
2016,5,17,10,53,PM,39.10542167,-77.20105333,5332781670,5332781665
2018,1,21,12,20,PM,39.16191167,-77.22135667,49328363,49336061
2015,9,28,2,42,PM,39.09364667,-77.142756,49195299,3373320935
2016,10,5,9,55,AM,38.983014,-77.014942,49251343,49251345
2018,11,23,5,9,PM,38.99573333,-77.027655,49196399,49234486
2017,11,7,7,21,PM,38.98858833,-76.98786833,49197011,1156555679
2017,1,26,11,48,AM,39.12430914,-77.11550474,49188426,49188438
2019,1,25,8,1,PM,39.182385,-77.270845,49177468,1065063723
2017,12,5,8,1,AM,39.02256,-77.14264,281233,281236
2015,9,30,8,56,AM,39.1061539,-76.98029995,49243188,49258601
2016,6,26,3,39,PM,39.05754667,-77.07770167,1193761440,1193761429
2016,10,26,10,10,AM,39.02469436,-77.04596981,49234249,49234246
2016,9,15,5,13,PM,39.02791262,-77.00919136,3496212172,49322091
2017,9,24,12,30,AM,39.09239833,-77.18360333,49194156,2673741872
2018,1,10,8,15,PM,38.99490833,-77.096365,5191507383,49167669
2019,4,3,10,20,PM,39.07122333,-77.08093833,49170585,49221063
2016,5,21,4,20,AM,39.00629667,-76.99762,49142728,49155645
2016,5,23,7,8,PM,39.11657833,-77.16367333,49162985,49162986
2019,2,3,9,25,AM,39.18109833,-77.06208833,49234104,393466383
2017,1,19,9,6,AM,39.07948901,-76.94507852,49183802,49350632
2016,11,3,7,34,AM,38.98092957,-76.99032068,49153487,673050203
2017,3,5,9,58,AM,39.07737,-76.98931167,49220950,49279090
2016,3,4,8,16,PM,39.06017167,-77.08962167,49166711,49251159
2016,6,24,3,10,PM,39.116515,-77.401175,49129431,49259986
2017,11,26,11,46,AM,38.98612167,-77.14323333,1279995983,292438983
2015,7,15,9,39,PM,39.07821833,-77.13039667,3781575922,900899412
2019,3,12,12,56,PM,39.17198717,-77.20485233,903706114,903706163
2015,9,28,12,57,PM,39.003455,-77.01281667,49153703,49231122
2015,8,17,9,1,PM,39.16009,-77.19222167,49204709,49214617
2016,9,30,9,8,AM,39.04298833,-77.06172,49216821,49216833
2016,10,4,1,8,PM,39.08801667,-77.14807167,49202087,49221020
2016,6,17,7,22,AM,39.04908167,-76.98302,1129161534,793897894
2018,6,21,11,19,PM,39.0153591,-76.97775856,49253819,667224552
2018,10,26,8,43,AM,39.02408,-76.97905217,667217544,49289331
2019,1,18,11,50,AM,39.06701233,-77.12820167,49274764,49264860
2016,5,22,2,10,AM,39.04143167,-76.98959333,823921049,329843839
2015,10,11,11,11,AM,39.13785801,-77.19419003,49159337,49159336
2017,10,28,9,10,PM,39.157645,-77.20478833,903709734,903709653
2018,4,20,2,36,PM,39.06370167,-77.12536667,49222756,2477163104
2015,7,13,8,26,AM,39.015055,-77.01656,329843829,329843805
2018,6,6,2,13,PM,39.003527,-77.184364,49173997,655276630
2018,4,13,12,40,PM,39.10895949,-76.99595869,49132426,797787310
2016,4,5,8,34,PM,38.961485,-77.08653667,49192979,1737925895
2017,2,9,10,25,AM,39.07496833,-77.11549667,49282846,900908718
2019,5,20,8,23,AM,39.17429622,-77.05862788,49212775,49234644
2018,3,23,5,36,PM,39.15872667,-77.15970833,5345016685,1170486388
2015,4,24,9,9,AM,39.10951726,-77.07569003,1070129705,582343407
2015,1,24,4,58,PM,39.09966,-77.140025,49163074,1420935665
2019,4,27,11,30,AM,39.02228168,-76.97733224,49150753,667217544
2015,8,9,8,54,PM,39.03816833,-76.98972,49197728,49164261
2015,11,25,12,51,PM,39.10491167,-77.19392167,900042442,4362220262
2016,11,1,9,45,AM,39.09483,-77.25086333,49176927,49250509
2019,1,5,4,24,PM,39.01544,-76.97769,49253819,667224552
2015,12,15,4,21,PM,38.99818667,-77.02804833,49159149,49159150
2019,5,2,6,14,PM,39.06241167,-77.05389333,582342617,582342596
2018,5,16,11,35,AM,39.085115,-77.078655,49234390,582342880
2015,9,16,9,3,PM,39.03751002,-77.05958571,646186672,555783920
2016,1,14,8,9,AM,39.22478478,-77.23690018,49260574,49260589
2015,4,3,1,0,PM,38.98384855,-77.09891796,49210043,49236096
2016,7,23,9,11,PM,39.19094645,-77.24790931,49170915,1272678756
2017,12,12,9,1,AM,39.00991667,-77.22027667,49239452,3782612122
2016,8,2,9,47,AM,39.07737562,-77.04608917,1193728804,1193728857
2017,12,12,7,5,AM,39.05448167,-77.11952167,49226849,296990956
2015,7,16,10,7,PM,39.048485,-77.11374833,2519218306,296990713
2016,9,23,9,39,AM,39.120945,-77.15859833,49244014,49376883
2015,5,27,3,46,PM,39.131915,-77.17094833,341456668,1349820129
2018,5,23,9,31,AM,39.09604667,-77.134315,1420935693,1420935698
2017,11,25,10,40,AM,39.09742839,-77.19238758,2275148150,900040912
2017,10,15,6,9,PM,38.99300503,-77.02580765,49159126,49248768
2016,4,2,4,42,PM,39.09460167,-77.11581167,49188253,49327204
2016,5,13,4,0,PM,39.00001667,-77.08393833,49245102,49148164
2018,9,13,9,36,AM,39.19364333,-77.27021333,3719548548,3719548546
2017,3,4,11,18,AM,39.02860333,-77.07636,49258142,49242471
2016,1,12,6,11,PM,39.0039,-77.036485,2948776628,1036510520
2018,6,28,7,55,PM,39.14052667,-77.21839833,1170540671,2083722253
2018,4,7,1,3,PM,39.084205,-77.07679833,582374922,582376136
2016,1,27,9,59,PM,39.0966,-77.20327333,1069591521,5332781653
2017,12,24,10,55,PM,39.09098667,-77.079435,582342949,1069867118
2016,2,25,5,17,PM,39.28082016,-77.31510133,49269713,1194318103
2017,11,26,12,23,PM,39.036005,-76.988655,49289307,49197728
2015,1,6,5,3,AM,39.12862875,-77.16749668,341504087,5027326061
2017,3,20,8,23,AM,39.07273667,-77.18239,49156322,49227982
2016,6,16,9,52,PM,39.071125,-77.10013667,49269068,3674099438
2017,1,30,9,29,AM,39.10218667,-77.13386333,1688032988,1688033013
2017,11,6,6,16,PM,39.21547333,-77.25233667,49167260,49266641
2015,12,31,3,45,PM,39.02678536,-76.98201656,667224545,4163800201
2018,4,25,10,17,PM,39.161475,-77.20163833,903705945,1713452777
2016,1,11,9,23,PM,39.11458697,-77.20737576,2222089578,2222089591
2015,1,3,2,51,PM,39.00902167,-77.01836667,790069221,329862944
2019,1,9,1,30,PM,38.98705,-77.09808,49196677,49207433
2016,1,10,11,48,AM,39.04557167,-76.99044,49226314,764609515
2017,7,28,4,55,PM,38.97683333,-77.090585,3447520940,49193033
2016,11,9,7,36,AM,39.19220667,-77.23311333,49170939,49170946
2017,3,19,12,32,AM,39.182045,-77.15846,49159224,49159235
2016,11,6,10,1,PM,39.160495,-77.21135167,49195793,49195806
2018,4,18,10,39,AM,38.99162333,-77.09807,49167680,49219456
2019,3,20,5,49,PM,39.08191338,-77.13708883,599164259,599164260
2015,4,8,9,58,AM,39.09524685,-76.93799615,869770106,49229704
