year,month,day,hour,minute,AM/PM,lat,lon,node_1,node_2
2015,8,3,8,57,AM,38.98721833,-77.097665,49207433,3616718109
2016,12,22,3,2,PM,39.24064667,-77.281655,49192389,1567901503
2015,8,11,6,12,AM,39.089125,-77.09440833,49178742,49178748
2016,3,25,1,48,PM,39.14372333,-77.06744,49234601,49179777
2015,9,8,9,55,AM,38.99981333,-77.07635667,49245086,5354229898
2018,8,30,7,29,PM,39.12512833,-77.165075,4802499522,4975789171
2017,11,21,8,44,AM,39.05378833,-77.09947833,49212048,49357578
2016,9,18,1,15,PM,39.06740854,-77.10208833,49269090,5344293436
2015,1,6,11,42,AM,39.018175,-77.032295,49177071,49342731
2015,12,3,11,37,AM,39.1031375,-77.15584267,599163452,245152580
2018,4,30,12,8,AM,39.01936,-77.012715,49197040,49197031
2018,11,20,1,10,AM,39.11484763,-77.20504828,4452680075,5598726270
2018,8,5,10,37,PM,39.019785,-77.01324,635517666,49197040
2016,12,26,6,5,PM,39.10644529,-77.15827256,5345018167,900051557
2017,9,1,12,50,PM,38.99784,-77.21551833,49188611,49297029
2017,12,30,5,0,AM,39.01529333,-76.97759667,49160311,49253819
2018,2,24,3,26,PM,39.02058333,-77.01343833,555738398,553742245
2016,6,7,8,3,AM,39.13706333,-77.20547167,49211996,1639990337
2017,7,11,1,34,PM,39.15992167,-77.20217667,903705935,903705936
2018,8,19,2,7,PM,38.99267667,-77.13374833,49173840,49220096
2017,3,17,10,29,PM,38.98757633,-77.07709551,2146602949,567470966
2017,8,14,12,4,PM,39.15252331,-77.06204295,5348821897,779147515
2019,5,4,1,18,PM,38.99432,-77.09613333,5191507383,5191507390
2015,12,14,9,35,PM,39.14886871,-77.21714437,290052811,290052966
2015,6,21,4,18,PM,39.18586,-77.24002167,1773160013,674555954
2016,4,14,8,17,AM,39.10333167,-77.07677333,582395110,582395069
2016,6,3,1,15,PM,39.12956333,-77.16704833,1732755658,1732755690
2018,1,12,9,40,PM,39.07528833,-77.002535,823815693,4059194179
2015,1,12,3,45,PM,38.98474924,-77.09399343,49267303,642895386
2018,5,9,8,11,AM,39.12163667,-77.17848333,341504070,341521027
2017,11,10,7,52,PM,39.15611833,-77.05852833,49154051,571328041
2016,8,11,6,53,PM,39.016525,-77.03207,49177071,49342731
2017,11,8,7,56,AM,39.012525,-77.01658167,49228286,49228290
2015,3,16,3,57,PM,38.99515333,-77.03624333,49267143,49147560
2016,12,9,6,35,PM,39.07157,-77.10118667,49269068,3674099438
2017,10,19,2,52,PM,39.09304333,-77.01279,49300500,49300503
2015,9,30,7,16,AM,39.0766177,-76.95737243,49208107,1190297069
2016,11,29,8,13,AM,39.24198667,-77.28031833,49192387,1567901576
2015,4,26,1,1,PM,39.05290777,-77.05087692,582343757,582342560
2019,1,16,11,25,AM,39.14626167,-77.14475833,49188522,49188534
2019,1,8,6,9,PM,39.15549667,-77.164775,49322284,903703822
2016,7,14,2,8,PM,39.04083167,-76.99566167,49229615,1129169939
2018,10,15,1,56,PM,39.01538407,-76.97788131,667224556,667224568
2018,5,30,4,40,PM,39.0842361,-77.15291485,49254914,245412524
2018,3,20,8,3,PM,39.07098833,-77.08404333,49170602,49239011
2017,6,9,10,10,AM,39.05373333,-76.96374167,49283356,49295509
2015,9,3,10,18,PM,39.030035,-77.04796667,49234254,3658736535
2019,4,3,7,52,AM,39.05711833,-77.16311,49268199,49297267
2018,4,12,8,50,AM,39.18241167,-77.26050667,429490398,1184040700
2015,4,18,11,55,PM,39.15288667,-77.22123333,680579548,31471468
2019,2,15,4,15,PM,39.116825,-77.24931,2795691898,49194094
2017,11,21,7,25,PM,38.98794743,-77.09950671,49163869,49163871
2017,4,13,1,30,PM,39.02798633,-77.08016883,49155805,3742143644
2015,5,4,8,3,AM,39.05935333,-77.047195,1193745283,1193745443
2016,5,26,5,0,PM,39.10040667,-77.18520667,900041248,900041261
2015,2,11,11,13,PM,39.01215667,-77.00246167,1458411184,2423479117
2017,7,9,11,13,AM,39.03946,-77.05428333,1184915198,4057655862
2018,5,18,9,45,PM,39.07766167,-77.00140333,797787210,797787116
2016,2,9,5,2,AM,39.04493916,-76.98952675,911523906,823854095
2015,7,8,1,10,PM,39.07945778,-76.94508791,49350625,49350632
2018,9,22,2,40,PM,39.08303333,-76.948075,49229686,869770106
2017,5,30,8,2,PM,39.09603475,-77.10997134,599164297,599164299
2015,5,12,3,13,PM,39.14565167,-77.14359,49188516,49188522
2018,1,10,8,15,PM,38.99490833,-77.096365,5191507383,49167669
2017,4,23,6,30,PM,38.97734333,-76.99128,49297820,667222115
2015,10,1,7,29,PM,39.04688833,-77.11280167,296990713,296990714
2017,1,16,1,55,PM,39.12601667,-77.124885,1985694881,1985694885
2017,6,13,5,50,PM,39.01815667,-77.01417167,49150410,49333250
2015,7,9,12,33,PM,39.153555,-77.06709833,786443438,786443360
2015,9,10,7,9,PM,38.99693667,-77.02728167,49159149,2418425210
2017,3,4,9,0,PM,39.04762532,-76.99278429,49226314,329654981
2016,8,15,8,15,AM,39.07645946,-76.95742607,49208107,1190297069
2016,4,3,2,3,AM,39.07152027,-76.99475169,49188170,49302960
2016,9,1,12,23,PM,39.18101333,-77.26234333,1149457912,1184040735
2015,11,9,8,59,AM,39.07715491,-77.13952124,49291752,296994386
2016,2,5,1,35,PM,39.08062833,-77.13777,49327238,1349820448
2015,6,2,5,5,PM,39.02873333,-77.1618,49247884,49266501
2015,11,23,4,37,PM,39.06304873,-77.07349062,3742207492,49257948
2018,11,17,10,30,PM,39.10326,-77.07663667,582343327,582395069
2016,9,12,9,27,PM,39.02545833,-77.046175,49184502,49234249
2015,12,22,2,51,PM,39.0605735,-77.24599689,49346181,49363547
2018,3,15,6,47,PM,39.04202167,-77.05006,49281874,49324281
2015,9,28,4,3,PM,39.109355,-76.92307667,911524255,911524628
2016,7,30,10,40,PM,39.22143,-77.05992167,49152912,49223507
2017,7,20,11,29,PM,39.04134044,-76.9846049,49164270,1019519500
2018,10,12,5,31,PM,39.20065333,-77.24615667,1065064147,1065081810
2016,6,17,1,47,PM,39.02487833,-76.97988833,4163800201,667224544
2017,8,25,9,25,PM,38.99545761,-77.03846499,49212873,903685365
2019,4,5,6,30,PM,39.20750667,-77.22812333,49152096,49152106
2017,6,24,7,9,AM,39.08818,-76.99963,1496839037,1496839223
2016,5,11,5,10,PM,39.10880235,-77.21248269,869820363,869820367
2016,3,21,8,16,AM,39.13056687,-77.07104042,49183463,49234578
2019,1,15,11,7,AM,39.11062893,-77.17451194,900041648,49148776
2018,4,14,11,7,AM,38.98778,-77.160377,49268011,49268023
2019,1,16,7,1,AM,39.16982333,-77.24354333,680579548,31471468
2016,11,14,4,40,PM,39.10837,-77.18483167,1934205783,49142102
2015,2,26,8,13,PM,39.1375,-77.178865,49298603,49298608
2015,10,1,4,12,PM,39.00267333,-76.995375,49256217,554949962
2018,8,10,1,40,PM,39.202605,-77.24552167,674596540,1065064120
2015,10,29,4,37,PM,39.23394333,-77.24228,1566545647,1566545726
2015,3,15,3,52,PM,38.99902531,-76.99759483,49287360,673050180
2016,2,5,9,7,AM,39.07634702,-77.08463386,49202184,49239058
2016,8,30,4,20,PM,39.27836833,-77.203745,1767322990,49179182
2017,8,17,5,15,PM,39.03726833,-77.05407,49147591,49133445
2019,5,15,7,14,AM,39.18186167,-77.234145,49177590,49236056
2016,3,30,4,47,PM,39.04305333,-77.04771167,49173304,49178609
2016,11,5,1,40,AM,38.977691,-76.991923,49288668,49159696
2016,9,15,6,7,PM,39.13004167,-77.22851333,49283025,1687954663
2017,8,9,12,30,PM,39.11083207,-77.18763907,1384574460,1384574487
2015,10,21,8,9,PM,39.18408333,-77.26362667,1184040687,1184040749
2016,1,14,2,36,PM,39.05068833,-77.12819833,290051912,5344788904
2017,12,15,6,28,PM,39.16759667,-77.17416,49176371,903706112
2016,9,20,8,37,AM,39.07849,-76.98656,49279604,2857044816
2016,2,3,9,40,AM,39.13293874,-77.18010575,49151124,49164906
2018,10,20,1,35,PM,39.177365,-77.27108667,49171142,5334744460
2018,8,8,7,40,PM,39.01461833,-77.20378333,49173968,49173970
2018,9,6,7,50,AM,39.09525542,-77.11262435,49188253,49327204
2017,3,13,1,55,PM,39.106475,-77.12112,49327204,393380126
2017,8,9,9,11,PM,39.10050492,-77.21343756,648285665,648285673
2016,6,12,10,54,AM,39.11106333,-76.93291833,911524179,911524130
2017,11,10,7,17,PM,39.006395,-76.997685,49142728,49155645
2018,11,24,1,55,PM,39.10379,-77.15692667,900051589,599163452
2016,6,5,12,53,PM,39.153455,-77.21058,903707600,3791494582
2016,10,21,4,15,PM,39.18997666,-77.24148877,49327997,1272673126
2017,8,25,12,21,PM,39.10631167,-77.15718667,5345018160,49212714
2018,10,5,4,26,PM,39.04105794,-77.04834415,49178601,555788452
2017,9,6,8,29,AM,39.09927683,-77.07413435,3643587368,49186209
2018,7,25,6,22,PM,39.15209667,-77.19897833,903709788,903709902
2018,12,6,8,35,AM,39.19508083,-77.271721,49173565,1157164805
2015,10,20,8,50,AM,39.15951167,-77.16103167,49297475,1170491824
2018,1,20,7,20,PM,39.08392833,-77.11956,49219625,900898452
2018,11,16,4,26,PM,39.05744167,-77.073385,582374681,582374679
2015,4,23,7,21,AM,39.02215333,-76.97767167,667224544,667224555
2015,6,29,11,14,AM,39.18141644,-77.26936698,1149457738,1065064117
2016,12,19,12,46,PM,39.06778908,-76.9590421,49216852,49216860
2017,5,15,1,0,PM,39.050385,-77.18798667,49221766,49327619
2017,3,16,2,3,PM,39.128685,-77.237755,2552957857,869832862
2018,5,15,4,34,PM,39.009555,-77.133035,49232658,49345979
2016,9,19,12,0,PM,39.09674563,-77.192173,2275148150,900040912
2017,3,9,3,4,PM,39.10827,-77.21798333,49211873,49211881
2017,1,31,5,3,PM,38.96921282,-77.07721084,2146602990,602382710
2018,6,8,8,30,AM,39.074581,-77.084028,49170613,49239036
2018,4,6,5,30,PM,39.10776,-77.29899833,49193997,1070127087
2017,3,10,4,7,PM,39.252005,-77.23162,49260489,49260508
2016,7,21,8,52,AM,39.15143167,-77.061865,5348821897,779147515
2017,5,25,8,43,PM,39.02262667,-76.97665333,49150753,49191953
2016,1,8,5,45,PM,39.07458167,-77.11539833,49282846,49290062
2018,4,26,6,40,PM,39.01668833,-77.02437167,293770206,272629
2019,2,5,12,33,PM,39.00978833,-77.04373,49334529,1525683976
2016,6,22,6,19,PM,39.01075833,-77.01719333,49163418,49160523
2016,8,6,7,35,PM,39.121655,-76.98874667,797787514,797787517
2015,2,23,4,10,PM,39.06451667,-77.03892,1193745402,49358004
2019,3,23,3,6,PM,39.01107,-77.01719333,49163418,49160523
2019,4,12,5,20,PM,39.11788833,-77.20215833,599445381,599445385
2015,5,21,10,0,AM,39.09089333,-77.04619833,1193728046,1911172174
2016,3,18,4,32,PM,39.27513833,-77.20427833,49179172,49179182
2015,5,25,5,32,PM,39.08671986,-77.1437645,49195281,49274481
2017,11,20,5,9,PM,39.031635,-77.13134167,290757708,290047752
2016,3,11,7,14,PM,39.00783489,-77.03987449,860162034,1036510383
2017,1,20,9,59,AM,39.06450667,-76.96448167,49175423,49208081
2015,4,9,9,20,AM,39.26392167,-77.21893333,49157746,49163308
2015,12,30,1,45,PM,38.99249637,-77.02795744,49212650,49273079
2018,1,28,11,34,AM,38.96116333,-77.08587333,3657251451,2131554462
2018,7,2,6,0,PM,39.07507667,-77.09361833,49177627,49177633
2016,6,16,5,56,PM,39.038485,-77.051415,49234266,49307662
2018,9,6,5,46,PM,39.10402833,-77.192125,900042442,4362220262
2018,12,6,4,8,PM,39.153815,-77.21080167,903709725,1745891030
2019,3,2,7,20,PM,39.18771667,-77.185175,49297355,903713086
2015,12,27,8,45,PM,39.14400167,-77.40918833,49255135,49286615
2017,1,18,3,30,PM,39.05706722,-77.07350135,582374696,1193745242
2018,2,2,12,30,PM,39.0300254,-77.13334948,5344788947,5536496301
2018,8,17,1,55,PM,39.10646167,-76.94124167,49175735,49258582
2018,4,29,4,10,PM,39.07099167,-77.10183,49269068,3674099438
2015,6,10,6,52,PM,38.99654889,-77.00315237,49272317,49272338
2016,12,15,5,18,PM,39.10920167,-77.07920667,49234549,1299935548
2018,4,27,3,31,AM,39.030175,-77.12721333,49140049,290758568
2017,8,14,2,47,PM,39.066122,-77.160333,31471502,290725358
2017,9,18,6,46,AM,39.14820833,-77.21527833,290052723,903707557
2019,3,10,12,0,PM,39.09264417,-77.153388,599163475,599163478
2016,4,11,5,41,AM,39.14102333,-77.15216667,1170814388,648570376
2019,3,7,8,0,AM,39.07092667,-77.06334715,49234340,582342636
2017,2,22,10,35,AM,39.107477,-77.15896733,599163455,341520897
2017,9,14,8,31,AM,39.03915667,-76.99791167,49197703,49213354
2015,11,23,4,19,PM,38.96167667,-77.08491,3657251451,2131554462
2015,2,23,6,25,PM,39.04251167,-77.11066167,49132926,596509538
2016,4,12,6,47,PM,39.150398,-77.244916,49291539,49304539
2018,8,16,3,28,PM,38.97745833,-77.07720667,49219071,49257867
2015,3,7,1,51,PM,39.04067,-77.05199167,49234272,49278576
2015,7,23,8,27,AM,39.15838441,-77.20376551,903709714,903705935
2016,4,22,9,12,AM,39.01141833,-77.04114833,49234438,721789992
2016,12,24,12,1,PM,39.163,-77.2585,49313167,49315224
2017,6,5,8,16,AM,39.11773351,-76.97139502,49243231,49351728
2016,3,8,7,15,AM,39.08364167,-77.15352,49162815,49162816
2019,3,12,12,35,PM,39.11990667,-77.181965,900043423,341503405
2015,1,6,12,30,PM,39.06833667,-77.06105167,582342655,582342636
2018,7,6,10,0,AM,39.12925667,-77.25222,49156769,49295865
2017,8,20,11,11,PM,39.11673333,-77.20637667,341530492,341555853
2018,10,25,8,5,AM,39.01180333,-77.16103833,49268081,49299587
2019,1,23,11,51,PM,39.09059933,-77.15270883,3667972308,599163456
2017,4,10,1,0,PM,38.9969189,-77.09368229,49144326,49221720
2017,6,22,7,16,PM,38.97781633,-77.07658783,49186753,2146603027
2016,8,26,1,36,PM,39.02588667,-77.04634833,49184502,49234249
2015,11,4,7,19,AM,38.99179,-77.002195,49158306,49272283
2015,2,28,10,13,AM,39.06816167,-76.95902833,49216852,49229667
2015,9,17,11,40,AM,39.04908553,-76.95246935,1348847224,2390987766
2017,8,31,1,25,PM,38.98457167,-77.008795,49334264,49334267
2015,4,6,5,4,PM,39.054805,-77.08524167,49196591,49358119
2016,9,27,3,28,PM,38.99785167,-77.02698167,49159149,49219131
2016,4,25,5,37,PM,39.1311,-77.18827,49159330,49156905
2015,4,23,9,36,AM,38.98928833,-77.09554667,4079283917,666946268
2016,6,30,10,8,AM,39.14279167,-77.21675167,2083722254,2466058028
2017,1,13,5,29,PM,38.99614333,-77.06561,49181061,49181078
2018,6,6,3,30,PM,38.96701167,-77.11764333,49165436,49165440
2017,3,3,9,30,AM,39.27847301,-77.32220381,494725345,1194318130
2016,8,15,10,22,PM,39.02040693,-77.01279223,1295630323,555738398
2018,6,9,12,28,AM,39.12192333,-76.99448333,49307004,77035473
2015,11,22,11,12,PM,38.99051833,-77.02419,49159122,49159124
2016,8,6,12,1,PM,39.15232667,-77.19696333,903709898,903707720
2017,12,19,8,30,AM,39.0745896,-77.00290427,797787211,823815693
2016,6,12,4,31,PM,39.12552833,-77.23625667,1666430590,2084021249
2015,9,24,5,0,PM,39.11319667,-77.216005,49211893,49211912
2017,10,6,7,45,AM,39.183125,-77.21584167,49309051,1975892076
2016,7,14,1,34,PM,39.17693333,-77.26412333,838296329,3719548550
2016,1,15,4,4,PM,39.07696,-77.03948667,49244922,49244935
2016,1,9,5,47,PM,39.12884,-77.16738,1934205825,341503378
2017,12,17,7,21,PM,39.019065,-77.01103833,49197031,49197029
2017,8,12,10,18,PM,39.15956167,-77.21947,1855429269,903709652
2016,4,2,1,29,PM,39.09540506,-77.06897378,49258039,1997511710
2016,11,30,5,17,PM,39.02057667,-77.01261,1295630323,555738398
2015,1,11,7,35,PM,38.98498833,-77.02660333,648621597,49234521
2016,6,2,5,42,PM,39.01479667,-77.09982167,4029351075,4029351993
2017,3,26,3,15,PM,39.06709824,-77.07501411,49221389,49221399
2017,1,9,10,25,AM,39.08438,-77.13643333,49300738,49327236
2016,4,20,6,20,PM,38.985195,-77.157475,292436256,292435853
2017,3,22,8,55,AM,39.30291833,-77.19748667,49260710,49260726
2018,4,23,6,28,AM,38.995975,-77.07716167,49248682,49257896
2018,9,7,5,55,AM,39.137385,-77.19429333,49159336,2008981677
2015,10,13,7,40,PM,39.19218667,-77.23361167,49170934,49170939
2019,5,6,5,5,PM,39.15208833,-77.20681667,903709679,903709735
2017,7,18,8,59,AM,38.99365333,-77.052285,2562274033,2562274005
2015,9,15,8,47,AM,39.14068167,-77.20176667,49148923,49161091
2017,12,16,6,35,PM,39.02135,-77.04423333,49319151,582339706
2018,6,2,10,57,AM,39.1239,-77.11551833,49188426,49188438
2017,10,3,12,41,PM,39.05810167,-77.05017833,3669461805,3669461806
2017,4,12,1,40,PM,39.03078667,-77.01198833,49198009,49197402
2017,11,7,8,14,AM,38.99889,-77.02533833,49159147,1156426847
2015,11,20,9,11,AM,38.97724667,-77.08671,49251553,49299864
2017,5,16,4,1,PM,39.25903,-77.20245667,49179133,49348953
2016,11,29,10,41,PM,39.06643705,-77.03042239,1019539143,3494305676
2016,11,5,6,47,AM,39.02129048,-77.04453617,49319151,582339706
2017,6,1,11,30,AM,38.98768333,-76.98754,1502497072,1156555653
2016,7,24,11,19,PM,39.0144,-77.03456167,293770206,272629
2017,1,10,9,56,AM,39.17128211,-77.20726177,49130127,49130138
2018,1,24,6,52,AM,39.11699983,-77.16868317,900041375,900041378
2016,4,19,6,11,PM,39.15865333,-77.19196667,49253393,1170524256
2016,5,16,9,30,AM,39.17605333,-77.26853167,49240080,49259605
2017,12,1,6,43,PM,39.11796,-77.25261167,849193274,49194089
2018,7,30,8,9,AM,39.01684733,-77.00638367,49256775,1167400555
2018,3,18,12,24,PM,39.01853667,-77.04316167,49310546,582339599
2018,7,16,6,50,PM,39.10913833,-77.16011167,1847510008,5345018159
2018,6,12,3,11,PM,38.982745,-76.999615,49192042,49194891
2017,4,17,4,48,PM,39.176875,-77.27020667,49171142,49171146
2018,9,29,3,48,PM,38.99774115,-77.03009618,49234480,49234481
2017,1,23,7,24,AM,38.98348167,-77.09360667,49193058,49193065
2017,6,28,9,10,AM,39.01406667,-77.004225,49142414,49139856
2015,11,24,3,42,PM,39.05726717,-77.04987645,582342551,1193745299
2015,7,15,5,50,PM,39.06915467,-77.04593897,49241782,49242741
2018,4,16,7,20,AM,39.04704167,-77.05187,49162519,582342458
2018,10,8,1,10,PM,39.14582333,-77.20356,49210830,49282262
2018,9,11,6,26,PM,39.05587,-77.068005,49290315,49339979
2016,1,28,3,25,PM,39.16219833,-77.26498333,49175511,49175514
2015,5,26,5,38,PM,39.03356949,-76.98635101,667224548,667224609
2015,5,13,12,33,PM,39.09279045,-77.12326169,49327204,599164411
2016,9,23,3,48,PM,39.10845667,-76.93638833,911524130,4919593359
2017,2,24,7,19,AM,39.14183833,-76.99847,49148067,49191702
2018,6,26,6,46,PM,39.15629833,-77.16562167,49279883,903703822
2018,11,29,6,3,PM,39.14480826,-77.15007683,648570324,341509327
2017,12,28,3,0,PM,39.05535,-77.08343,49199048,49290017
2016,11,10,4,0,PM,39.02102,-77.13464833,49232717,49273122
2015,1,2,11,53,AM,39.09108167,-77.04631667,1193728046,1911172174
2018,11,30,11,53,AM,39.08405,-76.95139667,49165996,49208135
2019,4,24,8,0,AM,38.99202317,-77.06337483,49155905,973470142
2015,3,24,4,0,AM,39.16293,-77.21893667,49172795,49302511
2018,2,18,1,5,PM,39.0054185,-77.0228235,49229021,49296035
2015,12,26,1,17,PM,39.00301667,-77.03995833,49280534,1258376194
2016,8,19,4,33,PM,39.09552163,-76.93788886,869770106,49229704
2015,5,25,7,58,PM,39.01857519,-77.01433182,49333250,553825433
2015,1,2,3,17,PM,39.1885017,-77.25150347,1801544886,839511814
2015,6,4,6,12,PM,39.0054009,-77.0761423,293001939,2507234802
2018,2,4,12,37,PM,39.12238667,-77.17794333,341521064,1194302616
2016,5,24,12,40,PM,39.03056505,-77.14874268,49236913,3728835654
2018,12,14,7,29,PM,39.0823785,-77.1488865,49186442,290788457
2019,3,27,6,30,AM,39.02038902,-77.01329376,555738398,553742245
2019,1,4,4,55,PM,39.118985,-77.182495,341503405,900042037
2015,9,29,10,33,AM,39.07842504,-77.0720315,582343843,5349024794
2016,5,5,5,35,PM,39.18416913,-77.27330446,1065063875,1065064171
2019,3,27,3,30,PM,39.09613667,-77.10963667,599164299,5348543793
2015,4,22,2,45,PM,39.16165377,-77.26897001,49253970,49313959
2017,12,19,11,49,AM,39.078865,-77.14213333,296994858,296994873
2016,1,4,5,36,PM,39.09080965,-77.15365648,49170056,49305846
2017,10,18,5,20,PM,39.2034838,-77.24422663,49249598,1065063847
2016,8,19,7,27,PM,39.156585,-77.20627333,903709734,903709653
2017,2,28,7,27,AM,39.02177667,-77.01279667,49261505,1295630323
2017,2,11,9,37,AM,39.03910299,-76.99024558,49197728,49164261
2018,1,12,12,4,PM,39.01306567,-77.09865983,49193170,49193178
2017,8,29,6,10,PM,38.9842185,-77.0962735,49167707,49167713
2018,8,27,1,28,PM,38.97655333,-77.09031,3772728884,3720174601
2016,4,14,1,42,PM,39.09517,-77.19569833,900040874,1069591456
2015,11,4,1,13,PM,39.01575167,-77.04314,636143177,49177107
2015,12,24,7,20,PM,38.99616833,-77.02778333,49159149,2418425210
2018,3,4,11,45,AM,39.05722968,-77.07329214,1193745242,1193745340
2018,6,13,7,18,PM,39.09908167,-77.10107333,49226077,49156974
2019,2,13,9,30,PM,39.18785833,-77.18605833,903713086,49367629
2019,5,6,7,21,PM,38.97784333,-77.10076667,49299355,49235412
2016,7,16,11,55,AM,39.15121333,-77.20751167,903710830,49235505
2018,10,13,7,55,PM,39.09540833,-77.11003833,49340196,599164299
2017,2,3,5,12,PM,39.00956,-77.03106333,49151854,49175245
2015,11,15,2,7,AM,39.150415,-77.21441167,903707539,903707557
2015,4,27,11,37,AM,39.13424333,-76.96877667,49259558,4057540419
2015,4,28,5,9,PM,39.08094024,-77.14473009,49291762,3722194587
2018,6,27,6,43,AM,39.01649333,-77.00585,1167400610,1167352117
2017,10,2,8,2,AM,39.088195,-77.15371667,3781578582,5055050518
2016,3,2,9,52,AM,39.09271733,-77.18292983,2941316131,900042320
2015,6,14,12,3,PM,39.07927667,-77.14254833,296994858,296994873
2015,12,1,9,27,AM,39.0844935,-77.14908167,49186445,4557888155
2018,7,7,6,30,PM,39.08996883,-77.12967633,1420935657,1420935660
2018,7,19,7,46,PM,39.082585,-77.06100667,49171428,49171442
2016,10,10,12,37,PM,39.05383,-77.10011,49212048,49357578
2017,7,21,8,56,PM,39.01497408,-77.09996402,49138788,4029351075
2015,3,3,5,19,PM,39.17641,-77.26929167,49240080,1785884350
2019,1,18,10,36,AM,39.14783,-77.23469333,49299816,49304528
2018,12,29,9,45,PM,39.05272667,-76.97,49170116,1129167793
2018,1,3,5,10,PM,39.05900833,-77.12058,4934732541,49251679
2018,12,10,7,48,AM,38.98794993,-77.0771323,567470966,567470967
2018,8,30,5,23,PM,39.104605,-77.20324,3728024698,5332781664
2018,9,27,6,23,AM,39.054215,-76.964965,49283344,49283356
