year,month,day,hour,minute,AM/PM,lat,lon,node_1,node_2
2015,2,17,7,5,PM,39.184375,-77.273455,1065064093,1065064171
2018,6,17,12,45,AM,39.04083167,-77.05246167,555787066,555786716
2016,5,29,5,49,PM,39.16457333,-77.27321,869832249,4971209566
2018,7,21,9,40,AM,39.03138167,-77.19866667,49254072,49306890
2018,6,14,6,0,PM,39.03920833,-76.990785,667224549,3011684288
2017,9,19,4,23,PM,39.155381,-77.21547067,49210845,903709662
2015,6,25,9,49,AM,38.97982667,-77.09084167,49263682,49285463
2016,5,3,4,31,AM,39.10011833,-77.21325667,648285660,648285665
2016,8,3,2,23,PM,39.23509833,-77.05596167,49234213,1406044626
2016,5,3,3,28,PM,39.10515485,-77.15728283,49166250,5345018167
2015,5,17,4,21,PM,39.00871333,-77.12979,49243585,49243588
2016,9,30,3,26,PM,39.18109333,-77.26192667,1184040735,1798148998
2015,10,30,12,30,AM,39.01521583,-77.07889795,582374534,49221515
2019,4,19,9,25,PM,39.03619951,-77.04999712,2466029524,2466029520
2016,3,30,8,36,PM,39.03640667,-77.00084333,49247294,1295629750
2017,10,12,7,28,AM,39.06784,-76.985815,49330740,4057589160
2018,11,8,2,45,PM,39.05419833,-77.078895,900915246,900915449
2017,6,25,12,3,AM,39.03543626,-76.99708924,49164243,49164247
2019,4,12,1,7,PM,39.09330333,-77.19653,900040874,1069591456
2017,10,27,3,27,PM,38.99630667,-76.98992333,49157373,49175417
2019,4,3,6,15,PM,39.09408167,-77.13254833,1420935656,1420935655
2018,11,3,1,30,PM,39.05405,-77.07894,49290006,49290004
2016,2,8,12,0,PM,39.15151333,-77.28102833,49231132,49335898
2017,4,12,6,24,PM,39.07427333,-77.21688667,49193534,49240467
2016,8,15,8,22,PM,38.95825437,-77.10973665,49250180,49348542
2018,7,11,9,14,PM,39.04123,-77.04875,555786639,555788452
2016,9,14,3,0,PM,39.05327833,-77.10751833,49300617,49305334
2019,5,13,8,6,AM,39.08277387,-76.94813582,869770096,869770099
2015,6,11,3,24,PM,39.114395,-77.21014,1069591409,1069591379
2015,1,26,6,38,PM,39.05736167,-77.07599833,1193761447,1193761440
2015,8,12,12,13,PM,39.11992268,-77.15990067,588101793,588101809
2016,7,17,12,7,AM,39.10483833,-77.19029167,900042426,341541960
2018,8,20,5,50,PM,39.02643054,-77.1439927,2562060523,292598883
2017,2,27,8,47,PM,39.28535833,-77.20956667,49216125,49260359
2015,11,19,9,9,AM,39.113615,-77.15688667,49243957,49243989
2018,9,8,9,25,PM,39.10974,-77.08162333,1433564878,1170480812
2018,6,29,10,37,PM,39.00737833,-77.01979833,49271844,671119342
2018,11,16,6,30,PM,38.97832216,-77.20658117,49158781,2390991160
2015,10,22,12,23,PM,39.05879,-77.04986333,1193745377,1193745283
2018,9,27,9,8,AM,39.15295167,-77.05532833,49215496,1395378389
2015,3,25,11,3,AM,38.99886667,-77.0319,49219172,49234480
2017,5,14,7,37,PM,39.07823833,-77.12799,900898932,900898968
2019,2,5,8,18,PM,39.09542233,-77.158806,49161138,49367458
2016,8,1,9,58,AM,39.10811333,-76.945175,49175735,49258582
2018,3,26,6,13,PM,39.15605833,-77.21592,903709658,903709661
2018,11,19,8,0,AM,39.08009167,-77.08122167,49188118,49257995
2015,2,6,2,57,AM,39.20052,-77.242724,49181898,49181914
2015,8,5,12,49,AM,38.98798167,-77.02654333,642910473,49234514
2017,2,5,4,11,PM,39.19637333,-77.26521,4687405825,1065064223
2017,5,29,12,58,AM,39.059975,-77.081665,49168815,49255808
2015,8,3,1,50,PM,39.070295,-77.003115,49188164,797787206
2016,12,28,6,15,PM,39.20786833,-77.22238667,49152107,49152114
2017,10,9,4,50,PM,38.98057667,-77.09355167,49137756,666946266
2017,10,11,10,23,PM,39.141755,-77.21752833,2083722254,2083722255
2016,8,25,10,30,AM,38.996825,-77.02803833,49159149,2418425210
2015,6,15,6,36,PM,39.03189435,-77.04717278,49178566,582340419
2018,8,8,4,45,PM,39.020385,-77.014245,555739429,635517666
2017,10,15,10,26,AM,39.09322167,-76.99479833,49168046,49243145
2016,12,2,6,53,AM,39.016975,-76.977465,667224556,667224568
2017,11,13,7,20,AM,39.189036,-77.120392,49139692,49205957
2018,5,5,6,34,PM,39.02094333,-77.01486833,555742498,555739429
2015,5,11,5,34,PM,39.020075,-77.01299167,555738398,635517666
2015,6,20,12,55,PM,39.15227333,-77.19703833,903709898,903707720
2019,4,9,2,9,PM,38.99834667,-77.03066833,1156497312,1156426879
2017,3,5,11,0,AM,39.1883437,-77.26734996,49204191,49205209
2016,12,7,5,34,PM,39.023275,-77.07574167,49241801,582374555
2017,12,12,1,43,PM,39.06068667,-77.12580333,49222755,296991385
2017,12,25,2,20,PM,39.16367967,-77.27818617,49183845,1757182782
2016,6,29,9,0,AM,38.987435,-77.02345333,49159108,642910460
2017,12,16,8,35,AM,39.08057,-77.14126167,290782804,290783322
2015,11,23,9,44,PM,39.05601,-77.08214167,900915449,900915379
2017,5,24,4,22,PM,39.06657167,-77.02933333,1193752112,3494305675
2019,2,11,1,18,PM,39.00444484,-77.03728164,49225394,49234466
2019,2,8,8,30,AM,38.98212584,-77.09603794,49167717,4201273877
2018,8,30,11,55,AM,39.01873667,-77.01397333,49333250,49197040
2015,9,12,2,40,AM,38.99581667,-77.04151833,49212873,903685365
2016,12,6,5,17,PM,39.08487006,-76.94696009,1985538394,81327830
2018,11,30,3,57,AM,39.122735,-77.17788333,341520855,2120331274
2018,6,7,11,33,PM,39.01611612,-76.97747558,667224552,49131479
2016,10,24,12,28,PM,38.97555,-77.12638667,49253926,1688933567
2015,11,13,6,25,PM,39.16017,-77.16193,2913183318,49297475
2016,8,27,5,1,PM,39.04081858,-77.05399901,5536494207,1184915140
2016,10,10,7,26,PM,39.04525333,-77.06524333,3564758037,1184915375
2016,2,23,9,24,AM,38.99017815,-77.02395558,49159120,49159122
2018,7,7,12,26,PM,39.1497153,-77.14579225,5345016654,49180796
2018,11,18,12,20,PM,39.06349833,-77.027715,49145713,49165290
2018,8,31,10,37,AM,39.0219355,-77.13552117,49199593,1258102864
2015,4,15,2,57,PM,39.07977167,-77.08052833,582599945,582374713
2016,4,8,3,3,PM,39.13142512,-77.12020397,49188466,4042885886
2016,8,19,4,49,PM,39.20848959,-77.16932058,49152038,1561887376
2018,11,15,6,42,AM,39.11516667,-77.07511667,4343745210,3742199763
2018,12,3,10,17,AM,39.15635333,-77.21190167,903709674,903709721
2016,12,5,6,15,PM,39.04021,-77.05594833,1184915405,1184915022
2016,6,9,8,9,PM,39.18465354,-77.25277886,1688488290,1437687208
2015,8,20,6,44,PM,39.08528167,-77.21494833,49180932,49316184
2015,1,8,2,56,PM,39.02893,-77.0761,582374565,3643580517
2015,4,28,12,13,PM,39.19836333,-77.24459667,49182978,49182987
2015,1,9,6,43,PM,39.109795,-77.21196,869820551,869820367
2017,1,25,12,8,PM,39.01297,-76.97844833,49289354,49253819
2017,7,21,10,2,AM,39.085032,-77.078111,582342970,49237492
2018,5,4,2,45,PM,39.22787167,-77.26592667,49334389,49371732
2019,5,20,3,26,PM,39.16818833,-77.23128333,4137770616,49210914
2017,10,30,1,24,PM,39.01472617,-77.04253817,293052470,649623606
2018,7,9,4,48,PM,39.05757958,-76.96819782,49208224,49208337
2015,6,25,2,7,PM,39.08748,-77.07961167,49234390,582342880
2015,3,17,4,20,PM,39.089775,-76.93861,49137325,2955241274
2016,11,1,1,51,PM,39.14836741,-77.20678568,2046700022,903707603
2017,10,11,6,29,PM,39.102495,-77.21964,2210516113,900040539
2015,7,29,7,39,PM,39.04151,-77.051727,582340761,49234273
2017,2,17,10,54,AM,39.01878333,-76.97676,49131472,667224652
2019,4,9,6,0,PM,39.03386,-77.09169167,49225530,49225533
2017,8,23,12,15,AM,39.15479,-77.19131,903707694,903707701
2018,10,4,4,30,PM,39.07812833,-77.080295,582599945,582374713
2019,4,4,7,44,AM,39.09180333,-77.08099167,49234853,49234871
2017,11,14,6,21,PM,38.99102167,-77.02671667,860161858,5354498640
2016,7,12,9,7,AM,39.1711,-77.15323833,49178902,49178900
2018,11,16,6,20,PM,38.98469,-77.09841667,49167707,49210043
2017,6,3,2,39,PM,38.9797536,-77.07643032,49186756,2146603044
2015,3,21,12,40,PM,39.13169333,-77.07069167,49183463,49234578
2017,10,20,3,42,PM,39.05278167,-77.12682,5344788922,316103509
2016,2,16,10,55,PM,39.158305,-77.20406167,903709706,903707588
2019,2,19,11,52,AM,39.31003,-77.19777333,49223630,1079496948
2015,11,17,3,52,PM,39.01941709,-77.0106411,555127834,49197027
2016,12,18,8,10,PM,39.08109015,-76.94617152,49350632,834922436
2015,5,9,9,2,AM,39.18338833,-77.26293,49213866,1184040687
2017,6,6,9,44,AM,38.99074333,-77.09565,666946329,4934717956
2015,3,13,10,8,PM,38.99656333,-77.02877833,49234484,639702232
2018,1,20,3,29,PM,39.17506667,-77.27184333,49240075,839511986
2017,6,17,11,53,AM,39.09117333,-77.04341,49269173,49300565
2017,4,4,9,40,AM,39.08000225,-77.07088083,49276054,582342931
2019,1,30,10,0,AM,39.01135833,-76.97921167,49225694,667224574
2015,6,29,7,50,AM,39.084225,-77.12770167,49205889,49220186
2015,2,11,6,52,PM,39.04647833,-77.11269667,296990713,296990714
2019,2,21,3,50,PM,39.04337,-77.11329,49198163,3924753124
2018,12,31,3,45,PM,39.09591272,-76.94576415,1825858961,1825859026
2017,11,19,11,37,AM,39.00009667,-76.99532933,554979430,554950556
2019,3,26,6,58,PM,39.05292868,-77.05089044,582343757,582342560
2018,9,12,6,40,PM,39.09484333,-77.09101833,49178758,49218705
2018,4,1,6,11,PM,39.00150165,-76.99567437,49147888,49321845
2017,11,15,8,15,AM,39.12570333,-77.02781167,49175909,49242890
2015,10,28,5,9,PM,39.041679,-77.058696,49251287,49267523
2018,8,12,5,40,PM,39.08014283,-77.08147917,49188118,49257995
2018,6,12,10,45,AM,39.04176125,-77.11022615,5078328579,49132926
2017,10,11,3,33,PM,38.97438333,-77.12380833,2189162383,49158020
2015,11,23,12,45,PM,39.10645667,-77.15272,49212716,599163455
2015,5,13,4,7,PM,39.05102333,-77.14919667,49181669,49351634
2018,1,22,4,4,PM,38.98327727,-77.01559246,49188222,49251345
2018,12,14,6,20,PM,39.07191,-77.13217833,49191866,3781575915
2016,3,9,11,0,AM,38.99536167,-77.00674833,49301092,49350144
2018,9,15,1,35,AM,38.99957497,-77.01067703,49155648,49292628
2018,10,10,7,30,AM,39.09044,-77.05135667,49207493,49277366
2018,2,1,1,50,PM,39.17036333,-77.20751167,49145486,49278409
2016,4,17,10,42,AM,39.02522167,-77.046105,49234249,582339660
2019,1,26,2,30,PM,39.00147667,-77.109975,293562546,293562602
2018,3,1,7,7,AM,39.04105333,-76.98243167,3629826644,3629826653
2016,8,13,9,35,AM,39.08378639,-77.07748711,582374922,582376136
2017,1,6,5,45,PM,39.06075667,-77.17706333,49171528,3704830652
2017,6,19,1,44,PM,39.09543333,-77.15872167,49161138,49367458
2017,4,11,12,6,PM,39.034725,-77.12515333,290758465,49297082
2018,10,10,3,20,PM,39.05906167,-77.04729667,49136642,1193745453
2015,11,18,12,52,PM,39.09340167,-77.07906167,582343088,1069867040
2018,2,13,7,22,PM,39.20249132,-77.30445698,49170558,49192531
2016,3,28,6,14,PM,39.04400382,-77.06305817,1184915238,49216819
2018,12,6,6,6,PM,39.152,-77.06407667,779147515,49330931
2019,2,24,8,13,PM,39.14016,-77.205275,1639990341,1639990339
2018,8,28,11,35,AM,39.28984833,-77.20544833,49134330,49245301
2016,11,17,7,9,PM,39.08817614,-77.17714861,4551434922,49132203
2018,3,3,12,44,AM,39.06586833,-77.12736333,296991967,3745012403
2017,3,3,6,18,PM,39.11432,-77.26664667,49190196,49194063
2017,5,28,4,22,PM,39.0222803,-76.97736561,49150753,667217544
2019,1,23,1,48,PM,39.082285,-77.1489,49186442,290788457
2019,5,20,2,43,PM,39.024815,-77.132725,49209824,1258102756
2016,8,16,2,0,PM,38.99702,-77.02537833,49196395,49196397
2017,8,31,5,20,AM,39.10886833,-77.08031333,5348543869,599164330
2016,5,19,3,39,PM,39.05393833,-76.99460667,797787124,797787122
2015,8,11,1,41,PM,38.989085,-77.09511333,49193088,49193090
2017,3,27,9,13,AM,39.04922,-77.07018833,1184915076,49247604
2019,3,23,2,56,PM,39.1818045,-77.26063283,1184040735,1798148998
2018,8,13,8,42,AM,39.17445522,-77.2483331,838296341,838296352
2017,12,22,4,0,PM,39.05252333,-77.05082333,49264191,582343757
2015,7,10,4,26,AM,39.02022167,-77.01342833,555739429,635517666
2017,10,19,6,48,PM,39.14249333,-77.22080167,1170540682,1170540671
2018,10,1,1,21,PM,39.0323008,-77.13712314,290756011,290757277
2015,10,15,8,7,PM,39.14893833,-77.06673667,582343501,571540499
2015,11,2,10,8,AM,39.08208954,-76.94019556,49183802,49350632
2015,2,2,10,59,AM,39.02276167,-77.06213667,49185329,49185331
2017,9,10,9,0,PM,39.073945,-76.98199,49157026,49214108
2016,2,3,1,21,PM,38.99605,-77.09638333,1324474701,49193120
2018,12,14,5,36,PM,39.16085,-77.22165,1855429279,1855429269
2018,4,13,4,46,PM,39.21391667,-77.24938333,49152064,49341692
2015,3,9,11,0,PM,39.07963833,-77.07940667,582374713,5349024801
2018,1,9,7,58,AM,39.129765,-77.2289,49283025,683452030
2015,5,19,6,30,PM,39.100443,-77.280713,49268386,49343865
2018,4,19,5,48,PM,39.09041333,-77.04995167,49277361,49277363
2019,3,7,12,5,PM,39.01754911,-77.21020498,49347990,3665431682
2015,6,25,3,20,AM,39.082295,-77.24939667,49176927,3639986337
2018,11,5,8,40,AM,39.17831867,-77.24207167,838296381,1065055421
2018,12,16,3,32,PM,39.14852,-77.14663667,49188537,5345016654
2016,11,12,7,10,PM,39.02022772,-77.01271445,49197040,49321776
2015,11,12,5,56,PM,39.139865,-77.19486,49218161,295136057
2015,10,28,5,44,AM,39.0859,-77.17250667,49151023,900042588
2018,12,4,5,15,PM,39.0521579,-77.04933537,49238967,49242026
2017,8,28,8,0,AM,39.14511333,-77.21125667,49249705,1639993070
2018,8,12,4,56,PM,39.11597833,-77.16571333,49162986,1838191027
2015,12,25,5,29,PM,39.1543911,-77.20929623,903707602,903709772
2017,10,27,1,33,PM,38.963295,-77.08891167,49241746,49322694
2018,4,10,3,12,PM,39.236925,-77.27708833,49227501,1170606420
2016,7,14,9,15,PM,39.09508333,-77.112545,49188263,599164297
2018,7,19,1,51,PM,39.08422667,-77.076195,582374922,582376136
2019,4,24,10,14,AM,38.953,-77.338,49158576,49158643
2016,8,12,6,17,PM,39.02271833,-77.148725,2562060448,3719393229
2015,1,21,1,38,PM,39.05845018,-77.11769342,49249583,49251667
2018,8,16,9,23,PM,39.17833006,-77.15258149,49201593,49201614
2018,7,9,4,5,PM,39.14210833,-77.40280833,49168333,49168335
2017,1,14,11,42,AM,39.04012,-76.98964333,49164261,1571526324
2017,8,4,4,14,PM,39.02455333,-77.07591833,582374568,582374552
2015,9,20,8,14,PM,39.01534087,-76.97774112,49253819,667224552
2016,3,11,6,25,AM,38.97432493,-77.10822657,49156382,49220884
2015,9,7,3,19,PM,39.04008735,-76.98919281,49164261,1571526324
2015,9,8,3,38,PM,38.96226667,-77.08563833,3705283130,2131554462
2016,4,19,12,57,PM,38.98540167,-77.16431833,49302794,49330836
2019,2,21,2,5,PM,39.11365517,-77.17294467,1053343510,1053343519
2015,5,26,10,10,AM,38.97624833,-77.01205167,49213397,49281184
2015,8,25,6,57,PM,39.118545,-77.254595,1170540339,49194078
2016,11,24,10,30,AM,39.11149,-76.93140833,911524633,1450273316
2017,2,28,8,3,PM,39.14659167,-77.05039,49209602,49221258
2015,8,25,6,24,PM,39.08502333,-77.224675,49209147,49284989
2016,9,19,3,55,PM,39.22677167,-77.06959667,49209250,49223461
2017,9,16,12,20,PM,38.99575833,-77.006105,49301092,49350144
2018,10,22,6,41,AM,39.106965,-77.2346,993731899,1170540203
2017,8,31,2,0,PM,39.18438535,-77.27342516,1065064093,1065064171
2015,1,27,5,27,AM,39.129205,-77.16765,341503378,1193764341
2016,2,22,4,51,PM,38.98655667,-77.14264167,49174086,49174077
2017,1,10,11,13,AM,38.97993667,-77.09254333,49167736,666946267
2018,11,2,7,30,PM,39.1074365,-77.1893325,49324212,341504036
2015,3,13,1,22,PM,39.13029333,-77.18919667,49156905,49156914
2016,2,20,8,8,PM,38.99766621,-77.02704549,49159149,49159150
2015,12,1,1,52,PM,39.11342,-77.21615333,49211893,49211912
2018,1,11,10,22,AM,39.00604817,-77.0222625,49229021,49296035
2017,3,28,7,17,AM,39.05068833,-77.114936,2519218239,3674134029
2018,1,18,1,10,AM,39.1842315,-77.17425048,49241880,903713070
2018,9,20,1,47,PM,39.00448333,-77.07751833,293011380,293011362
2017,1,30,7,58,AM,39.16621667,-77.22840667,4137770620,49210930
2016,4,5,7,25,AM,39.11260833,-77.30709167,49193982,1070127086
2017,5,11,2,16,PM,38.9944695,-77.0361945,1156497265,49267143
2019,4,12,9,20,PM,39.11909333,-77.02144833,5348865715,49327030
2015,5,21,10,40,AM,39.09531,-77.20183667,1069591441,2138017781
2018,10,11,3,15,PM,39.10492217,-77.17162567,900042102,900042162
2018,6,2,6,59,PM,39.20650333,-77.16821833,49152038,49178995
2015,4,10,3,16,PM,39.143485,-77.22323333,1170540648,2084021316
2015,8,5,6,32,PM,39.13050133,-77.16179967,588089107,3742205136
2015,11,30,2,39,PM,39.06617167,-77.034225,3494305675,49293518
2016,9,19,11,48,AM,39.06417749,-77.03946143,49358004,49169960
2017,8,30,1,11,PM,39.01079653,-77.04103723,49234438,860162043
2016,8,12,3,46,PM,39.10818833,-77.21115167,869820354,49204536
2016,12,9,8,45,PM,39.22064251,-77.37406969,49269727,49360734
2015,3,27,12,41,PM,39.08083613,-77.07516432,582342912,582374922
2017,10,22,4,13,PM,39.19727667,-77.25195833,49182955,49182959
2017,3,8,4,0,PM,38.97326933,-77.121855,3709897163,3709897164
2018,10,11,7,52,AM,38.98818667,-77.081525,49195868,4072849130
2015,2,18,7,52,AM,39.13941167,-77.18152167,49329630,1723148713
2016,7,13,2,35,PM,39.13327167,-77.12193167,49177678,49188466
2018,2,15,1,43,PM,39.06680833,-77.15376333,903683687,903683682
2016,7,20,6,20,PM,38.98154833,-77.0095,49286943,3366677293
2016,10,10,1,22,PM,39.15599667,-77.06755833,49231116,570480975
2017,7,8,1,41,PM,39.091885,-77.08099333,49234853,49234871
2015,8,15,6,32,AM,39.06560667,-76.979415,49184997,49335275
2018,4,14,8,4,AM,39.10833302,-77.15219468,49243943,5345016688
2018,9,29,7,35,PM,39.01568667,-77.04275167,636143175,636143177
2016,3,10,8,16,AM,39.110365,-77.21721,869820373,49211893
2017,11,18,3,30,PM,39.05822833,-77.050085,1193745377,1193745283
2015,4,12,1,51,PM,39.08236437,-76.94675088,834922359,49350488
2018,12,15,9,39,PM,39.16219833,-77.25282333,49314866,1784575824
2019,2,25,9,4,PM,39.02237,-76.97796333,667224544,667224555
2018,4,10,7,40,AM,38.96841,-77.12851667,393454767,393454774
2018,1,2,12,44,PM,39.00952206,-77.04137117,49334528,49334529
2015,10,31,1,56,PM,39.073365,-76.939305,1512995340,1450242434
2015,1,27,3,44,PM,39.20455731,-77.24557847,1065063983,1065064211
2015,10,15,5,39,PM,39.13190667,-76.91885833,869778786,1493903194
2017,2,10,9,41,AM,39.01299333,-77.117715,49190512,292417078
2018,2,8,6,40,PM,39.093925,-77.118305,49188253,49327204
2017,5,28,11,31,AM,39.050727,-77.05164,49159499,49234289
2015,9,11,1,12,PM,39.22054167,-77.25861167,49165962,1568646386
2017,10,17,6,39,AM,39.17525833,-77.25381,838296333,1065064098
2017,8,30,1,30,PM,39.01984845,-77.01332733,555738398,635517666
2016,12,18,2,12,PM,39.12982333,-77.02343,49240783,49240796
2018,3,14,2,49,PM,39.14853833,-77.01932,49209502,49209510
2016,10,13,10,4,AM,39.14329333,-77.22418,49235856,49235859
2017,11,7,6,43,PM,39.19232333,-77.24328,674557102,1170576118
2016,8,4,11,52,AM,39.02253833,-77.10305833,296988113,290764648
2015,12,20,6,40,AM,39.18088667,-77.23877333,1065055441,1065055434
2019,5,3,2,39,PM,39.13184,-77.12072833,49188466,4042885886
2017,3,4,2,40,PM,39.17477333,-77.24725833,31471452,680579548
2017,10,7,8,37,AM,39.058235,-77.06925,1193745441,49266249
2015,7,7,6,22,AM,39.05949833,-77.08814333,900915346,900908611
2016,7,18,6,52,AM,39.11486167,-77.18603167,1828848599,1828848592
2018,4,23,9,30,PM,39.15466833,-77.19427167,1615594971,1615595117
2017,8,11,1,10,PM,39.21007844,-77.23993644,49152081,1065064197
2016,2,19,9,34,AM,38.99428,-77.053245,49252653,49252663
2016,3,13,6,51,PM,38.999885,-76.99557667,49147888,49321845
2018,9,11,8,11,AM,39.09090833,-77.05163333,49207493,49207495
2017,1,27,4,40,PM,39.01567117,-77.088622,49253910,49283821
2019,5,10,7,15,AM,39.16227667,-77.20193,903705945,2056604843
2016,11,4,9,3,AM,38.98785,-77.1178,49185763,49253488
2017,10,2,4,20,PM,39.07214667,-76.95643667,49216852,49229667
2016,2,14,2,50,PM,39.19425,-77.195,49129214,49129234
2015,4,8,1,25,PM,39.08559667,-77.13464667,49254626,49283420
2018,6,25,2,0,PM,39.05808667,-77.073295,582374681,582374679
2019,4,27,9,19,PM,39.05338333,-77.10588,1037996384,1568728938
2017,7,23,3,7,PM,38.99960897,-77.09698677,297000127,297000494
2017,7,12,9,0,AM,39.05776703,-77.04988718,1193745299,3669461805
2017,11,4,7,5,PM,39.1908581,-77.23493077,49188049,1699524441
2017,2,4,11,50,AM,38.99288167,-77.09630333,49167680,666946308
2016,7,15,3,45,PM,39.06352333,-77.053625,461212877,582342596
2017,4,12,1,56,PM,38.99961833,-77.03204,49225267,567557860
2018,12,13,5,8,PM,39.07662967,-77.121906,49290078,49153815
2018,6,30,4,30,PM,39.0536,-77.050885,49234298,49234292
2016,3,10,8,20,PM,39.08503667,-77.14806333,49186438,49259462
2016,11,1,4,58,PM,39.16165,-77.16453167,49160759,1825802935
2016,7,1,4,2,PM,39.07457167,-77.00540667,1193752065,1193752078
2016,7,15,4,20,PM,39.05099,-77.128155,290051912,5344788904
2016,4,26,1,7,PM,38.98382667,-77.07701833,49184012,2146602913
2018,3,20,6,49,AM,39.02217333,-76.97753167,667224555,667224645
2015,6,21,11,19,AM,39.10381,-77.03921,49163725,3403579377
2017,5,15,3,30,PM,39.046885,-77.161935,49216409,49268175
2019,3,13,9,2,AM,39.09222333,-76.94041667,869770106,49229704
2018,1,7,3,46,PM,39.16788479,-77.23017722,4137770620,49210930
2018,7,28,11,50,PM,38.97542667,-77.07716833,2146602943,2146602922
2016,12,3,1,0,AM,39.1669776,-77.25145519,49186026,49186034
2016,4,12,9,58,AM,39.0668385,-77.15381167,903683687,903683729
2018,6,30,12,14,PM,38.99968401,-77.02590287,49219131,49274408
2018,11,2,6,15,PM,39.02310472,-76.97812114,667217544,49289331
2017,3,20,2,20,PM,39.12886595,-77.16762543,341503378,2011300977
2018,8,10,3,50,PM,38.994955,-77.007285,49301092,49350144
2019,1,31,3,30,PM,39.06766333,-77.12595,49213928,49213980
2017,4,27,6,0,PM,39.06347167,-77.17607833,49171528,49236097
2017,4,18,7,55,AM,39.06375167,-77.051865,49165271,461212877
2018,12,7,2,44,PM,39.3075485,-77.24327533,49192098,49192127
2016,3,16,12,48,PM,39.00072,-76.98953,723642984,1458405615
2019,5,20,9,28,PM,39.02623628,-77.02032115,530781391,555797829
2015,10,7,4,21,PM,39.092445,-76.94037333,869770106,49229704
2017,11,13,9,21,AM,38.994735,-77.02956,49145248,49145250
2015,11,25,5,57,PM,39.18252833,-77.27056333,49177468,1065063723
2017,6,7,4,55,PM,39.05850016,-77.05654979,1193745439,1193745457
2018,11,22,12,16,PM,39.06615833,-77.12767833,296991967,3745012403
2017,1,23,3,49,PM,39.17254,-77.24285833,49247170,49283436
2016,6,14,6,33,AM,39.08414383,-77.15750017,245150769,1688032878
2018,11,20,12,24,PM,38.98533,-77.14120833,49174086,49174077
2017,4,26,10,7,AM,39.19761333,-77.23957833,49182993,49183005
2017,9,14,3,0,PM,39.19023833,-77.24177,839511685,1272673126
2018,5,16,8,30,PM,39.14860667,-77.20722833,903710825,903707605
2018,12,31,4,40,PM,39.05630667,-76.954285,49234844,49274512
2018,4,14,1,20,PM,39.02104633,-77.134477,49232717,49273122
2018,8,8,5,57,PM,39.06663,-77.09685667,49170550,49170557
2019,2,6,2,45,PM,38.98987883,-77.17993867,49179288,49189824
2019,5,6,7,17,PM,39.16924167,-77.23666167,49159598,49364204
2016,5,26,10,40,PM,39.07863,-77.07241167,49234364,49234360
2017,9,23,10,51,AM,39.085235,-77.07867667,49234390,582342880
2018,10,13,8,50,AM,39.11476667,-77.210505,869820539,1069591379
2019,2,25,7,35,AM,39.14943133,-77.214809,290052723,903707557
2019,2,6,3,0,PM,39.00171567,-77.18169683,49267956,655276630
2016,12,7,6,34,PM,39.09632833,-77.20660167,49194215,49194219
2017,10,1,11,10,PM,39.00671167,-76.99787333,49142728,49155645
2016,10,27,4,10,PM,39.036129,-77.08453059,49165542,3529288971
2018,4,14,12,30,PM,39.16188667,-77.22228167,49336061,1855429282
2015,11,19,9,17,AM,39.02600189,-77.01154232,49226575,553879288
2016,10,13,11,31,AM,39.04307785,-77.05212951,49173317,49173319
