year,month,day,hour,minute,AM/PM,lat,lon,node_1,node_2
2015,6,7,11,35,AM,39.03510167,-77.10682833,648482722,49267763
2016,3,17,8,38,AM,39.014745,-77.11867667,292416740,292416720
2018,6,27,8,49,AM,39.142785,-77.215555,1384574541,290052722
2017,12,28,8,0,AM,39.14630333,-77.05032,599324493,1413386005
2019,5,14,8,24,AM,39.2011635,-77.2551025,1065064169,1065081941
2018,1,9,10,35,AM,39.05998667,-77.05138167,49234321,1595020012
2017,5,23,2,48,PM,39.05402833,-77.13863833,49135231,49145925
2017,1,20,11,36,PM,39.16932333,-77.18795833,1985537573,903706049
2017,8,5,4,34,PM,38.97602667,-77.12599833,49158020,49174100
2015,6,6,10,39,PM,38.99269441,-77.09706187,49167680,49167682
2016,3,26,5,0,PM,39.16368249,-77.30807126,1793792606,1793795507
2018,7,30,11,5,PM,39.13141,-77.24083167,869832862,1583461167
2015,9,13,5,35,PM,39.04011964,-77.05126047,49190115,582340373
2016,10,2,5,17,AM,39.099755,-77.03890833,1349657077,1349657123
2017,6,13,10,45,AM,39.13084333,-77.07096,49183463,49234578
2018,11,21,11,43,AM,39.26406167,-77.31083667,49308248,49308270
2016,11,10,9,30,AM,39.01491667,-77.204255,49173967,49173968
2018,10,26,7,12,PM,39.15039667,-77.02794167,49146461,3903886400
2018,9,28,4,30,PM,39.15522,-77.20131167,903707583,1316714391
2018,2,10,12,10,PM,39.05576755,-77.16219664,49268195,3705562358
2015,1,5,6,55,AM,39.04077,-77.02405667,49207290,49280391
2017,10,6,5,30,AM,39.13665137,-77.069242,3945268551,49183463
2015,6,21,11,0,AM,39.29000349,-77.20249414,49179213,1165516886
2018,9,23,3,30,PM,38.99277667,-76.99137167,554978721,554978855
2018,11,18,12,45,AM,39.12586736,-77.19871162,1384574487,1384574538
2017,5,11,10,17,AM,39.15623803,-77.1645999,903703816,903703822
2016,10,11,8,21,AM,39.06464815,-76.97027922,49254686,2422281294
2016,9,15,5,50,PM,39.16379167,-77.22630167,49207021,49210909
2016,2,27,3,42,PM,39.16306333,-77.28294667,1170553424,49171165
2015,12,21,9,35,PM,38.99006,-77.09686667,49163867,49163869
2019,1,2,5,1,PM,39.13908333,-77.131905,49177678,2201883824
2015,8,18,5,45,PM,39.01654334,-77.11952269,2193032861,2193032862
2016,7,27,4,45,AM,39.07578333,-77.00234667,4059194180,5349128767
2016,7,5,5,28,AM,39.09247833,-77.20295833,2278794196,2278794202
2016,4,14,5,17,AM,38.973065,-77.12191833,3709897173,3709897175
2019,4,2,10,30,AM,39.056745,-77.069445,49254974,49306461
2017,10,25,4,47,PM,39.07642458,-77.09095314,49213322,49218546
2016,3,15,4,26,PM,39.174895,-77.26154833,1221037921,838296327
2018,2,9,7,58,AM,39.10318333,-76.93060167,1506518546,1618491037
2016,4,19,6,9,AM,39.11136121,-76.93218447,1450273316,911524642
2019,3,8,4,38,PM,38.96200667,-77.08647167,49152857,49192979
2017,6,4,7,21,PM,39.09085717,-77.04470733,49242802,49242804
2017,11,18,5,30,PM,39.045025,-77.06469833,1184915170,3564758037
2018,5,15,3,0,PM,39.14007667,-77.19523,49218161,295136057
2017,7,8,1,19,AM,39.169495,-77.19076333,49367579,49248274
2016,4,5,11,20,AM,39.055915,-77.08209833,900915449,900915379
2017,6,17,5,15,PM,39.09299706,-77.12279432,49188253,49327204
2018,10,8,8,39,PM,39.03693333,-77.05191833,49133445,1184915122
2017,9,7,9,45,AM,39.151405,-77.24664833,49291539,49304608
2015,11,19,5,47,PM,39.03023,-77.07536,582374560,582374577
2018,5,5,8,45,PM,39.06872667,-77.26331167,49285104,49285117
2018,9,6,8,4,PM,39.00701167,-76.98024,667222091,667222090
2016,3,6,1,47,AM,39.07451048,-77.13567495,49171912,599164247
2015,5,20,7,1,PM,39.05348833,-77.10778667,49300617,49305334
2017,12,16,10,0,AM,39.0528807,-77.12775707,5344788922,316103509
2018,3,10,8,0,PM,39.08327017,-77.15091867,245412525,290790287
2017,3,10,8,21,PM,39.11804167,-77.20641167,341553072,341555853
2015,6,4,7,23,PM,39.07682593,-77.12266088,49290078,49153815
2018,7,17,6,17,AM,39.15990667,-77.20183667,903705936,903705941
2019,2,23,12,42,PM,39.14845553,-77.23839997,49304536,5333020554
2016,4,20,7,30,AM,39.153746,-77.287741,49170975,1787456246
2018,8,27,9,47,AM,38.926665,-77.00645,3657249999,4059254188
2015,4,27,10,6,AM,38.99618,-77.03173667,49212658,49231085
2019,4,5,6,43,PM,39.04794333,-77.162,49268175,49289611
2016,7,11,12,35,PM,39.01350667,-77.09892667,49193170,49193178
2018,11,30,10,24,AM,39.18198167,-77.25998667,1798148998,839511957
2018,4,6,4,20,PM,39.073605,-77.09509833,49181421,49269046
2018,7,4,4,6,PM,38.99871264,-77.10995257,293562674,293562686
2018,7,19,7,0,PM,39.0296139,-77.07583353,3643580517,3643580513
2022,12,21,9,45,AM,39.092455,-77.04575667,49176437,1193728046
2017,1,14,5,13,PM,39.1477,-77.18194333,49188887,49231616
2016,10,29,11,8,AM,39.14159167,-77.217045,49137823,49304500
2016,8,15,7,23,PM,39.11177333,-76.92819333,911524628,1655941760
2015,9,16,3,41,PM,39.12901667,-77.16612333,341443458,341446502
2016,11,30,7,12,PM,39.17897968,-77.26751089,49177474,49148079
2015,5,12,6,35,PM,39.152715,-77.212355,903707533,674556775
2017,7,17,5,49,PM,39.18978333,-77.221405,49130022,49130041
2018,10,22,7,35,AM,39.07814333,-77.12315167,900898738,900898774
2018,7,30,8,59,AM,39.157575,-77.1919,1170524271,1564598497
2015,4,13,9,45,AM,39.14599,-77.27463833,49313901,4529311495
2018,6,2,2,17,PM,39.04464439,-77.11310953,49198168,296990714
2018,11,27,9,20,AM,39.079542,-77.13809167,49290088,49291752
2015,5,20,8,17,PM,39.162925,-77.24877667,49191627,49270202
2017,8,25,2,34,PM,39.19773833,-77.21850667,49152151,49157080
2018,2,6,1,40,PM,39.05433167,-76.97412667,1129161516,49229650
2017,8,5,12,0,AM,39.29877333,-77.201655,49260739,1744233964
2015,11,11,6,17,PM,39.08692667,-77.07367667,582376136,3629504232
2018,6,9,2,58,PM,39.02571333,-77.04622333,582339660,582339782
2018,10,14,3,30,PM,38.97830333,-77.07717667,2146602928,49219071
2018,2,2,8,30,AM,39.11749667,-77.03611,49242862,49242873
2015,12,1,6,25,PM,39.07569667,-77.00300167,4059194180,5349128767
2017,10,4,7,45,AM,39.15804833,-77.1931,903704852,1564598497
2017,3,4,1,28,PM,39.00982667,-76.97928333,911545640,49160842
2017,4,13,7,11,AM,39.06376833,-77.05310833,461212877,582342596
2016,4,19,8,51,AM,39.05257667,-77.07593,1193761516,900915246
2016,2,18,10,44,AM,39.039545,-77.05249833,49147597,49189885
2019,3,9,4,26,AM,39.25301167,-77.23001167,49260489,49260508
2015,5,7,7,5,AM,39.03944833,-76.99061833,667224549,3011684288
2018,5,9,9,53,AM,39.00373333,-77.00588833,49204029,4025043734
2016,2,28,11,12,PM,39.079,-76.937515,49163138,49368554
2019,1,4,7,5,AM,39.117225,-76.96917,49290487,49351728
2016,11,10,7,19,AM,39.03039667,-77.10503667,3599637022,2687926465
2015,12,10,7,17,PM,39.24570667,-77.20560167,49159376,49221910
2016,8,8,12,27,PM,39.11082167,-77.17442,1840177520,1053426040
2015,8,1,11,7,AM,38.98783833,-77.07671667,49244517,567470966
2017,6,1,8,5,AM,39.08499333,-77.13602333,49145792,49300738
2018,12,9,10,40,AM,39.06528167,-77.09571333,49254449,49254453
2017,8,14,7,50,PM,39.01806167,-77.04337667,636143175,582339599
2016,5,31,3,57,PM,38.985175,-77.139815,49174086,49174077
2019,5,4,2,1,AM,39.13693667,-77.23185333,49336112,49336120
2017,5,30,6,51,AM,39.16213522,-77.26960167,49175491,49175498
2018,3,21,8,33,AM,39.14101333,-77.151915,648570376,648570322
2019,4,4,9,19,PM,39.23383333,-77.24163167,1566545647,1566545726
2017,7,16,2,20,AM,39.16272793,-77.28313543,1170553349,1170553285
2015,4,15,2,47,PM,39.09553833,-76.93800167,49229704,81327817
2015,7,26,5,30,PM,39.01659667,-76.977495,667224556,667224568
2017,10,21,5,48,PM,39.14637,-77.274755,869832372,869832343
2015,4,30,12,41,PM,39.07692167,-77.06994667,582342734,582342931
2016,4,20,9,35,AM,39.15185356,-77.14316368,5345016654,49180796
2018,9,5,10,48,AM,39.08954833,-77.178215,49210070,4551434924
2018,1,27,2,35,AM,39.05269636,-77.05536693,49198472,49264197
2017,12,20,6,20,AM,39.14217333,-77.22111833,1170540658,1170540682
2019,1,14,7,30,AM,39.04426333,-77.05661333,49173336,49173330
2016,7,14,9,15,PM,39.09508333,-77.112545,49188263,599164297
2018,9,23,11,15,PM,39.14072667,-77.21413333,49144383,429848202
2016,10,21,2,37,PM,39.07509167,-77.115955,4134782513,5343127374
2016,3,12,3,8,PM,39.11320167,-76.931005,911524630,1450273317
2018,7,5,6,54,AM,39.02049833,-77.01339,555738398,553742245
2017,8,18,5,30,PM,39.06648078,-77.02996373,1193752112,3494305675
2017,8,10,4,25,AM,38.99574632,-77.0541063,49218908,49218932
2015,10,23,1,10,PM,39.10256558,-77.16299057,49166267,49199023
2015,9,5,7,15,PM,39.083675,-76.94666833,49229686,869770106
2016,6,12,2,43,PM,38.97837015,-77.00797632,49251325,49251329
2017,9,16,10,15,PM,38.98373667,-77.13783167,5331188384,49174086
2018,10,31,4,28,PM,39.10329667,-77.28885667,49194002,1537737292
2017,4,11,10,48,PM,39.01416547,-77.0333004,673050314,49224349
2019,5,19,5,8,AM,39.07190167,-76.95149333,49295367,919988181
2015,4,25,7,41,PM,39.15080167,-77.19242167,1652191406,49337789
2018,1,9,5,34,PM,38.98083887,-77.0771116,2146603044,2146603004
2016,10,18,8,17,AM,39.014315,-77.05765333,49177127,293007645
2016,5,3,6,10,PM,39.16315833,-77.28294167,1170553424,49171165
2019,5,24,4,28,PM,39.20932667,-77.24725833,49205023,49371772
2017,9,8,2,5,PM,38.98800283,-77.07759717,49257883,4072849127
2019,5,1,5,25,PM,39.07190833,-77.17834333,49181176,49375720
2016,1,5,7,11,PM,38.99470402,-77.03021854,1156497320,1156421090
2017,6,22,12,43,AM,39.01492042,-77.09961131,49193170,49193178
2019,2,3,11,59,PM,38.96289,-77.09246333,49178479,49178487
2016,8,26,5,19,PM,39.03977382,-76.99078068,667224550,667224549
2019,1,25,5,35,PM,39.10584783,-77.15793033,900051589,599163452
2015,6,1,8,42,AM,39.05074667,-77.07336167,1184915036,49254945
2017,1,4,2,25,PM,38.992855,-77.063575,973470133,973470142
2018,10,15,10,33,AM,39.04386333,-77.11119833,3945112206,49206491
2017,12,15,6,41,AM,39.09238833,-77.07973833,49234406,1069867103
2015,11,5,9,5,AM,39.0660143,-77.02250719,1193752128,1193752148
2018,7,21,12,1,PM,39.11923493,-77.16102049,49183737,49183747
2018,11,20,11,16,AM,39.16847646,-77.24281737,680579548,31471468
2015,11,27,10,18,AM,39.09163833,-77.06977833,393392580,768053638
2015,10,29,2,1,PM,39.12274436,-77.19007015,341454737,341464958
2015,2,13,4,13,PM,39.14503833,-77.220075,1170540635,2084021323
2018,11,12,5,45,PM,39.03051,-77.17267333,49290330,49324759
2017,1,24,6,0,PM,39.14300994,-77.05658466,1282722956,1396065382
2018,6,27,9,47,AM,39.10713333,-77.187875,49324212,341504036
2015,10,20,6,45,AM,39.04140294,-77.05192298,555787066,555786716
2015,5,24,4,10,PM,39.15220833,-77.064195,779147515,49330931
2015,2,3,9,50,AM,39.16145,-77.14553833,49180810,49180834
2016,4,15,2,21,PM,39.179715,-77.26536333,839511920,1798072490
2016,8,28,2,46,PM,38.980815,-76.99048667,49153487,673050203
2017,2,6,5,35,PM,38.98969833,-77.09539833,4934717956,4079283917
2017,12,18,11,40,PM,39.1404,-77.21442167,49137823,429848204
2015,3,23,3,15,PM,39.05948167,-77.04765333,49159271,49285921
2019,4,21,11,14,PM,39.07583333,-77.00321,4059194180,5349128767
2018,2,25,8,18,AM,39.0386525,-76.99286567,49164252,667224549
2016,9,29,7,0,AM,39.05036333,-77.07532,49257935,1184915392
2017,1,16,1,47,PM,39.17846,-77.238395,49187409,49148855
2018,10,8,5,50,PM,39.05777,-77.12638167,49312464,3674134025
2019,4,24,8,30,AM,38.9917575,-77.09718367,49167680,49167682
2016,6,22,9,17,AM,39.073825,-77.13511833,49171913,296992197
2019,1,11,6,22,PM,38.9561293,-77.1215725,49262424,393454784
2019,1,24,2,55,PM,39.14793333,-77.21823833,1384574541,290052722
2015,11,11,5,30,PM,39.04226667,-76.98699167,49164270,1571526324
2016,9,19,8,50,AM,39.14915333,-77.21634667,49143283,49143324
2016,11,30,3,31,PM,39.06412335,-77.04676241,1114237468,1114242175
2017,3,17,10,34,AM,39.13838667,-76.99227667,49170287,393570817
2017,3,24,8,28,PM,39.19813167,-77.184655,49254036,1561887274
2015,11,28,11,47,AM,39.115895,-77.248605,49138744,3603796948
2018,12,18,3,39,PM,39.26945,-77.15208333,49176998,49223355
2016,4,10,1,11,PM,39.14131452,-77.13774294,49188508,49188513
2017,2,9,2,37,PM,39.00885167,-77.08073833,49199915,49182483
2017,11,22,5,26,AM,39.18211,-77.2599,1798148998,839511957
2015,8,30,1,50,PM,38.99550167,-77.02731333,49196399,49234486
2016,11,9,9,20,AM,39.02617275,-77.09827423,49246759,2802345418
2017,6,4,1,59,AM,39.04513333,-76.99653333,49226295,49226311
2016,10,9,4,4,PM,39.02579333,-77.02001833,555797946,555797702
2015,10,30,8,13,AM,39.06564667,-76.97322667,49184997,49254686
2016,9,22,2,50,PM,39.03788528,-76.99445263,49164249,49164252
2019,4,1,8,41,PM,39.1841735,-77.2633995,1184040687,1184040749
2018,7,16,3,51,PM,38.99572443,-77.02391133,49159135,5371471381
2018,10,27,7,0,PM,39.034475,-77.12497833,5344788971,5344788968
2016,5,18,3,52,PM,39.046685,-77.06774,49251254,1184915249
2019,3,21,8,49,AM,39.14283,-77.22146333,2084021316,1170540682
2015,9,3,12,0,PM,39.148815,-77.20978,903709860,903710821
2017,8,31,12,37,PM,39.02684167,-77.07206833,49250126,49290564
2017,2,22,6,20,PM,39.15537333,-77.20448667,903709734,903709653
2017,3,25,1,13,PM,39.07571,-77.00166167,797787202,49190464
2015,11,30,3,30,PM,39.15039755,-77.2107017,903707568,903710816
2016,11,11,5,46,PM,38.9871,-77.10963167,49306912,49311975
2015,4,8,2,37,PM,39.170135,-77.20284,49159723,49159724
2017,5,19,4,15,PM,39.14068667,-77.19335333,49129174,49218161
2018,4,30,1,45,PM,39.12812167,-77.23798167,1686549913,1582053243
2019,2,4,12,30,PM,39.06835667,-77.01481,49221006,1193752150
2018,4,1,5,30,AM,39.12863333,-77.19328333,49171273,49171265
2016,1,27,2,57,PM,39.11531833,-77.07507333,3742199763,1438386596
2016,7,23,9,50,PM,39.172485,-77.20393667,903706114,903706163
2016,4,26,7,35,AM,39.14054896,-77.21078217,290052816,49144383
2015,12,9,5,56,PM,39.16302636,-77.27394819,869832240,869832249
2019,1,11,5,5,PM,39.051965,-77.050155,49222829,49264191
2015,9,27,9,16,PM,39.01544667,-76.97768,49253819,667224552
2016,10,31,8,5,PM,39.18344667,-77.257205,1134208954,609702368
2016,5,27,6,3,PM,39.21555134,-77.25234568,49167260,49266641
2017,7,17,3,28,PM,39.1795,-77.24023833,838296361,1065055441
2016,11,22,4,0,PM,39.039435,-77.05494333,1184915227,49147591
2018,10,30,3,5,PM,39.02496167,-77.04596667,582339686,582339660
2017,11,10,1,19,PM,39.06188667,-76.96246333,49229658,582914022
2018,5,22,5,13,PM,39.1138461,-77.26744249,49190196,49194063
2018,3,9,5,0,PM,39.18974333,-77.191435,49129256,903706301
2019,2,16,7,15,AM,39.083925,-77.15371333,49214774,245412524
2018,10,29,3,52,PM,39.08686167,-77.15308167,49156021,3781578590
2017,6,1,8,29,AM,39.1348112,-77.20572218,49211989,49171213
2019,3,16,6,30,PM,39.01147833,-77.04539833,49280510,49334474
2015,11,2,6,34,PM,39.03729667,-76.98919333,49197728,49164261
2019,5,13,5,20,PM,39.057115,-77.16187833,49268199,49297267
2018,5,14,5,26,AM,39.17144667,-77.26268667,838296327,49315217
2018,7,30,8,41,AM,39.02994833,-77.07553833,582374560,582374577
2017,9,30,5,55,PM,38.99891,-77.052405,49184046,49218908
2016,8,11,3,10,PM,39.14758167,-77.22666,49228209,49277702
2018,9,28,5,40,PM,39.01579333,-76.98153333,49130424,49253813
2016,5,19,5,30,PM,39.17499667,-77.25376833,838296333,1065064098
2017,4,6,4,6,PM,39.00472826,-77.02194929,49180640,49296035
2018,11,24,5,40,PM,38.99678333,-77.00526167,49153673,49365307
2018,2,24,7,10,AM,39.0519538,-77.11846456,648538736,648538756
2018,2,17,9,5,PM,39.03866966,-77.05131412,49234266,49307662
2016,4,20,6,0,PM,39.19865833,-77.238975,49209372,49282780
2018,1,30,9,7,AM,39.15395833,-77.21410167,903709897,903707533
2016,10,6,6,39,AM,39.118081,-77.251919,849193207,1812362647
2018,7,24,3,12,PM,39.05915206,-77.0689027,49254982,1193745366
2019,4,25,7,10,PM,39.12558167,-77.18221833,49159313,49285285
2018,6,8,8,0,AM,39.03950167,-77.05690167,1184915116,49299860
2016,11,28,9,9,AM,39.14602935,-77.22820714,49228205,49228209
2016,11,8,8,56,AM,39.11477667,-77.21187667,49195425,49286327
2018,1,28,10,55,AM,39.20227,-77.25338,49260627,49185799
2019,5,3,5,7,PM,38.98734,-77.10546833,49194460,49311972
2017,10,1,7,28,PM,39.15752,-77.26890167,49304620,49304635
2017,12,14,9,10,AM,39.10387667,-77.191525,900042442,4362220262
2017,11,17,1,34,PM,39.058075,-77.12633833,49312464,3674134025
2019,5,3,8,37,PM,39.01080307,-77.04101758,49234438,860162043
2016,2,21,11,0,AM,39.01419167,-77.042325,293052470,649623606
2018,10,5,2,6,PM,38.98167151,-77.00322401,49173122,49251466
2015,5,15,6,3,PM,39.049525,-77.10399333,49161607,1568865137
2017,4,1,10,49,AM,38.99861167,-77.00399667,49272338,49272351
2016,6,26,1,57,PM,39.02023397,-77.01263666,49197040,49321776
2018,8,29,5,23,PM,39.21150333,-77.23928167,1065063928,2145190718
2018,12,9,4,45,PM,39.06903167,-77.10440667,900915503,900915504
2017,8,3,7,19,PM,39.11283167,-76.93256333,1450273317,1450273307
2015,5,29,10,48,AM,39.146435,-77.21943333,49235841,49282967
2015,6,4,9,9,AM,39.051745,-76.97883,1129161534,793897894
2016,12,24,6,40,PM,39.06035899,-76.97077408,49227139,49227140
2018,8,3,7,35,AM,39.15387333,-77.24988167,49291539,49304608
2016,8,31,8,37,AM,39.08105833,-77.04733667,1193728825,1193728847
2018,3,26,8,0,PM,39.14000496,-77.2049135,49211996,1639990337
2015,12,29,7,10,AM,39.05925667,-77.06160667,1193745427,1193745439
2015,5,14,6,25,PM,39.18128667,-77.26945167,1065063723,49177474
2017,3,10,9,13,AM,39.08279833,-77.13535667,49245639,49254605
2018,11,2,8,35,PM,39.06058333,-77.04514,49165261,49159271
2016,5,27,12,47,PM,39.11788667,-77.252115,49194094,849193207
2015,3,19,6,10,AM,38.353495,-77.47726333,183028470,183028679
2015,5,22,4,48,AM,39.20993,-77.23973167,1065063785,1065064197
2017,4,28,1,11,PM,39.051575,-77.10668833,1568728966,1568729024
2018,3,26,9,50,PM,39.15886167,-77.218835,903709631,903709701
2016,11,15,9,40,AM,38.99985911,-77.01335549,49292628,49295995
2015,6,17,12,44,AM,39.214175,-77.27860667,49138269,49194824
2018,1,11,4,0,PM,39.12977833,-77.17522667,1641877934,1783962623
2015,8,6,12,29,PM,39.018525,-77.01461667,553825433,329862890
2017,12,28,8,0,AM,39.14630333,-77.05032,599324493,1413386005
2016,7,15,9,0,PM,39.16829,-77.172265,49176371,49176373
2016,12,20,8,23,AM,39.12094667,-77.03903667,49181961,1299935627
2016,6,27,12,28,PM,38.96175167,-77.08605667,3657251451,2131554462
2017,10,13,8,0,PM,39.10885958,-77.07989573,49132230,599164330
2019,5,23,4,50,PM,39.22664333,-77.26422,49334389,49371732
2016,10,27,7,36,AM,39.04693,-77.03075333,49343361,4919535850
2018,12,1,1,32,AM,39.14697135,-77.16511679,49195892,1662286772
2015,11,21,6,10,PM,38.99167083,-77.01002955,49165120,49329978
2017,3,1,7,1,PM,39.03781237,-77.02599406,49162466,49217000
2017,6,20,7,0,PM,39.0997639,-76.94173113,49208182,49318881
2017,7,26,11,34,AM,39.11393333,-77.18609667,341542645,2201830224
2015,9,13,1,22,PM,38.98339667,-77.00028167,49173134,49173156
2018,3,20,1,20,PM,39.03930167,-76.99250167,49164252,667224549
2017,6,13,4,8,PM,39.04549167,-76.99039167,911523906,1985538375
2017,10,10,10,51,AM,39.10942048,-77.07617015,1070129718,599164337
2016,4,11,5,41,AM,39.14102333,-77.15216667,1170814388,648570376
2018,7,8,4,20,PM,39.09269,-77.07991333,49234406,1069867103
2018,8,26,10,45,AM,39.14832833,-77.276475,1787456208,1787456196
2017,10,26,12,0,AM,39.20933,-77.24010667,1065063785,1065064197
2018,12,14,10,15,PM,39.03227167,-76.98496,667224609,4163728589
2017,2,19,4,24,PM,39.19927833,-77.26051333,1065063801,49134612
2018,11,15,5,52,PM,38.98700333,-77.09867833,49196677,49302895
2016,2,21,6,44,PM,39.05513124,-77.04729348,49176806,582342554
2016,12,14,6,30,AM,39.23188644,-77.28501901,1934205858,49151368
2016,12,8,8,2,AM,39.098585,-77.19759167,49199462,2276791896
2015,10,23,5,20,PM,39.12258622,-77.17766762,341520855,341521064
2016,1,29,8,23,AM,39.1482,-77.27848333,4971199457,1787456238
2016,6,13,9,37,AM,39.02384418,-77.02994093,49177071,49342731
2017,9,28,5,41,PM,39.095055,-77.11270667,825313111,599164297
2016,6,29,4,39,PM,38.99909167,-77.03098667,1156497312,1156426879
2019,3,14,8,18,PM,39.22075,-77.29713667,648387686,4339130989
2018,1,29,11,22,AM,39.18932833,-77.26896167,49175189,49237470
2016,9,23,6,52,PM,39.22703667,-77.28210167,1065063877,680538246
2018,7,11,1,15,PM,39.08137267,-77.11776233,49191584,49191585
2015,1,6,10,8,AM,39.13438,-77.12299,49177678,2201883824
2017,8,14,1,4,PM,39.06074333,-77.12158333,49249569,49291728
2017,5,22,9,55,AM,38.96184833,-77.08658667,49192979,1737925895
2018,5,12,8,17,PM,39.05495333,-76.95378167,49159644,49274512
2015,4,23,3,35,PM,39.197695,-77.25450333,1065081715,1065081908
2017,3,19,5,55,PM,39.05350661,-77.10678086,5344537677,49300617
2018,3,23,2,10,PM,39.14884,-77.14725667,5345016673,49180775
2016,4,19,4,21,PM,39.17705,-77.264614,838296443,1221037921
2019,1,7,10,54,AM,39.06608167,-77.000865,797787198,797787111
2018,8,18,6,13,PM,38.99955,-77.009655,49153678,49153685
2016,6,12,4,32,PM,39.0318282,-77.0482849,49265426,582340419
2017,6,27,4,27,PM,39.012845,-77.14949333,292600817,292416549
2015,2,9,8,32,PM,39.201185,-77.253145,1065081894,1065064049
2017,9,27,3,26,PM,39.06229667,-77.20329,49215408,49272644
2018,7,6,6,51,PM,39.04400278,-77.05216974,49234278,49173317
2016,7,24,1,5,AM,39.01530232,-76.97778001,49289354,49253819
2017,11,20,7,30,AM,39.077035,-77.001645,5349024771,797787210
2015,10,17,2,53,AM,39.01532,-77.05554333,49177127,673029804
2016,12,1,5,30,PM,39.03607691,-77.08452523,49165542,3529288971
2017,4,13,5,15,PM,39.330645,-77.21552167,102910467,103032985
2018,2,12,10,25,PM,38.99398899,-76.99242353,554978855,555117589
2016,10,29,12,24,PM,39.19009333,-77.24158167,49327997,839511589
2018,3,31,11,26,PM,39.12628167,-77.17503333,341454047,1732755658
2017,3,24,1,4,PM,39.00145667,-76.99574333,49147888,49321845
2018,9,17,5,15,PM,39.143285,-77.20088833,296279515,1170614929
2016,12,6,9,41,AM,39.08067373,-77.14998722,49186451,49186453
2019,3,13,7,30,AM,39.04449167,-77.11000167,49168073,49206487
2018,5,8,2,53,PM,39.12823833,-77.18482333,49267028,1639978015
2016,3,2,6,30,AM,38.97062167,-77.11702167,293561158,293561171
2018,4,16,7,20,AM,39.04704167,-77.05187,49162519,582342458
2018,4,26,10,16,AM,39.16661,-77.151265,49180810,49180834
2017,10,28,2,36,PM,39.04062667,-77.02419167,49207290,49280391
2015,1,20,6,31,AM,39.09591333,-76.93850167,49208176,81327817
2015,9,24,3,58,PM,39.05568167,-76.96205667,49283344,49283356
