year,month,day,hour,minute,AM/PM,lat,lon,node_1,node_2
2015,2,16,2,38,PM,38.98441833,-77.09423667,666985881,1037951709
2016,4,13,10,30,AM,39.065965,-77.159755,31471502,290725358
2016,2,20,12,15,PM,39.07966391,-77.07913935,582374713,5349024801
2018,9,10,12,22,PM,39.232905,-77.237435,49260559,4155491413
2018,3,5,7,3,PM,39.0133785,-77.09397883,49224256,290763283
2016,9,7,2,48,PM,39.15394333,-77.05295167,49215496,1395378389
2015,9,25,2,9,PM,39.08033,-77.144173,296995772,296994858
2016,10,2,12,5,PM,39.09070333,-77.04484833,49176437,1193728046
2018,8,30,12,17,PM,39.05285667,-77.05021667,49238967,582342560
2015,7,20,8,48,PM,39.01734983,-76.9773066,667224652,667224556
2015,1,17,4,5,PM,38.97993292,-76.99459612,49145094,49232567
2016,12,4,11,40,AM,39.04757833,-77.075835,1184915392,49175391
2018,12,4,7,30,PM,39.08764333,-77.07946,582342970,49237492
2016,3,7,9,20,AM,38.99832179,-77.03069061,49219172,49234480
2017,5,25,12,18,PM,39.15249003,-77.21205488,903707562,903707563
2017,5,6,2,9,PM,39.09530333,-77.091975,49178758,49245363
2015,1,8,9,6,PM,39.10933411,-77.21421003,869820367,869820373
2017,10,22,7,55,AM,38.99901697,-77.02503785,1156426841,1156426847
2017,6,9,2,55,PM,38.97454909,-77.08983064,2131554464,3733817668
2017,2,22,5,41,PM,39.10420833,-77.28608833,49209439,3752082846
2017,11,11,11,50,PM,39.15892983,-77.196729,903704852,1564598497
2015,4,8,8,45,AM,39.174365,-77.205,49197542,49197549
2017,7,3,5,19,PM,39.09552667,-77.11164833,3674099439,49188253
2017,5,10,1,55,PM,39.05756709,-76.96810931,49208224,49330478
2018,8,25,6,47,AM,38.98658167,-77.02138833,49223236,49251364
2018,6,22,12,36,PM,39.09622522,-77.15316564,49170080,49367460
2015,11,4,9,11,AM,39.01852333,-77.01461667,553825433,329862890
2018,7,20,8,50,AM,38.99243667,-77.1156,2903553417,2903553415
2016,7,6,4,27,AM,39.17606667,-77.21332333,1650994700,1650994762
2017,2,14,7,55,PM,39.05435,-77.08622833,49221667,49196591
2017,10,29,2,14,PM,39.0829675,-77.07751583,582374920,49234368
2015,5,22,8,35,AM,39.05662167,-76.95248167,49129970,49248191
2015,7,21,3,37,PM,39.18193167,-77.26083667,429490398,1184040739
2016,1,8,8,29,PM,39.07477833,-76.95667167,1450217816,49347139
2019,2,13,7,44,AM,39.069345,-77.22661333,49189455,2874546731
2017,1,19,2,35,PM,39.04651504,-77.16361687,49355002,49355006
2017,11,21,10,27,PM,39.19112167,-77.22773,49170946,648583762
2016,12,15,2,30,PM,39.08413967,-77.15341067,49214774,245412524
2015,8,2,11,6,AM,38.94555864,-77.12035418,49158335,49225705
2015,2,17,5,16,PM,39.19657833,-77.26543667,49197095,1065064223
2017,4,1,9,20,AM,39.02965167,-76.98388,49155423,3008087046
2018,4,12,7,40,AM,39.04607551,-77.19148368,49229255,49347843
2015,1,16,5,56,PM,38.99839,-77.03823833,567545218,567545287
2016,1,14,10,14,AM,39.023465,-76.97859,667224544,667224555
2016,8,22,1,3,PM,38.99873348,-76.99876428,49287349,49287360
2016,8,11,4,45,PM,39.15616667,-77.26478167,49175543,49304620
2017,8,11,3,31,PM,39.09736178,-77.19832063,5332781657,2276791854
2019,2,14,3,54,PM,38.98932,-77.07034317,49183945,3282117509
2016,5,3,11,34,AM,39.12956333,-77.20739833,49211966,49211989
2015,10,20,3,0,PM,39.09229916,-77.19449043,49178365,49194188
2018,7,19,7,30,PM,39.03216834,-76.98467597,49162297,49289307
2017,12,6,11,17,PM,39.047335,-76.98538167,1129161514,1129161516
2017,9,5,3,15,PM,39.01272333,-76.978495,49289354,49253819
2019,4,5,6,33,AM,39.00646333,-77.09721333,49193144,49300959
2016,9,14,10,55,AM,39.11749833,-77.18561667,49227543,900042037
2017,9,13,8,15,AM,38.99967333,-77.01032,49153685,49155648
2016,11,30,5,57,PM,39.19215333,-77.23350333,49170934,49170939
2015,3,29,10,36,AM,39.014055,-77.04238,293052470,649623606
2018,5,24,7,20,PM,39.07631833,-77.19131333,49155100,49186076
2016,8,13,8,11,PM,38.99717738,-77.02187955,49159135,5371471381
2016,10,4,2,30,PM,38.97564333,-77.12601167,49158020,49174100
2018,8,6,3,8,PM,39.002945,-77.07724,293011360,293011380
2015,8,29,12,43,AM,39.04303618,-77.05210805,49173317,49234274
2017,10,8,12,30,PM,38.98796828,-77.07793236,49257883,4072849127
2019,2,11,5,3,AM,39.15118667,-77.06903667,49255319,49255329
2019,5,10,4,20,PM,39.10190833,-77.17691,900042102,900042162
2017,11,20,4,3,PM,39.05974167,-77.04641167,49159271,49285921
2015,9,30,6,37,AM,39.024705,-77.12468833,49228410,1258102685
2017,10,31,4,58,PM,39.09279333,-77.19464333,1420228703,900043015
2017,1,3,6,29,PM,39.08112667,-77.056505,49263475,49276042
2019,5,21,8,40,PM,39.05675333,-76.95469,49234844,49274512
2015,1,16,6,15,PM,39.00582,-77.07316833,293001939,2507234802
2016,7,10,5,11,PM,39.17492333,-77.260565,869832043,838296339
2016,5,29,3,15,AM,39.04671833,-77.051985,1371473529,582342458
2018,7,27,8,42,AM,39.02288,-77.13289667,49199587,1258102686
2018,11,28,3,28,PM,39.1892604,-77.12060208,49139692,49273224
2016,11,8,5,19,PM,39.01773667,-76.97709667,667224652,667224556
2017,11,25,12,49,PM,39.15348633,-77.20420171,903709679,903709735
2017,12,13,10,14,AM,39.04145833,-77.05221333,49234273,49189894
2016,10,2,5,0,PM,39.01708309,-76.97751045,667224552,49131479
2018,5,19,8,6,AM,39.0080381,-77.08015323,49182483,293011370
2015,1,6,10,35,AM,39.02926167,-77.05262,49236010,49265445
2018,2,1,6,25,PM,39.11138833,-77.192245,49149408,869820888
2017,12,23,12,0,AM,39.066827,-77.00118966,797787197,797787195
2017,1,6,2,30,AM,39.10854323,-77.21247196,1065042121,869820319
2015,11,20,1,26,PM,39.14924333,-77.23423833,1650891814,49223998
2016,10,26,10,34,PM,38.998915,-77.10943833,293562674,293562686
2015,6,15,7,49,PM,39.12344833,-77.23077,1170543586,869832938
2016,6,14,6,33,AM,39.08414383,-77.15750017,245150769,1688032878
2016,12,22,8,31,AM,39.074859,-77.11554417,4134782515,49282846
2018,2,2,11,45,PM,39.03616129,-77.05347061,49133445,1184915122
2017,12,26,11,53,AM,39.0275,-77.07682,49242471,49242476
2016,1,31,12,4,PM,39.02346333,-77.02888333,49339697,49342725
2015,5,12,2,45,PM,38.98835833,-77.15022167,49284127,292436758
2019,1,19,6,0,AM,39.00064333,-76.98768333,648470551,1458405615
2017,12,16,9,21,AM,39.07725333,-77.08861,49166634,49271302
2019,5,19,11,57,AM,39.20151167,-77.24979333,1065064180,49260627
2018,9,12,3,50,PM,39.18182833,-77.26567833,49213871,1065064104
2015,10,2,11,35,PM,39.01902,-77.04375833,582339599,582339575
2015,3,21,5,20,PM,39.12024,-77.160575,588101793,588101897
2017,10,17,9,33,AM,39.00513,-77.02309167,49194666,49296035
2017,11,16,7,40,PM,39.065975,-77.00086,797787198,797787111
2015,11,25,2,2,PM,39.15544976,-77.16717213,903703821,903703822
2016,3,4,5,44,PM,38.99583667,-77.0243,49159135,5371471381
2017,5,14,10,8,PM,38.99239526,-76.99234173,49189992,1156555704
2019,3,19,10,5,AM,38.991295,-77.15895667,292436689,49174044
2017,10,16,5,32,PM,38.99244833,-77.05802167,1037955281,1037955283
2018,8,23,7,37,PM,39.04316434,-77.25760293,49173877,49174376
2018,7,27,1,9,AM,39.09865933,-77.14148933,49163074,1420935665
2015,12,7,7,0,PM,39.02183436,-77.01278687,49261505,1295630323
2015,9,17,3,52,PM,39.00452,-77.18660167,49173993,49173997
2016,2,21,4,48,AM,39.19142833,-77.245345,839511652,1272673104
2017,12,29,1,45,PM,39.11588,-77.20849333,3726961146,49204552
2018,2,15,9,0,AM,39.04729667,-76.98578667,1129161550,793897894
2017,2,28,1,47,AM,38.987045,-77.02648667,49234518,642910473
2019,3,28,4,58,PM,38.98718685,-77.10336864,49219465,49236345
2019,5,22,8,20,AM,39.08564733,-77.13701517,49182257,49182261
2017,1,17,7,16,PM,39.12875333,-77.16762167,341467871,341504087
2015,10,15,8,30,AM,39.16798333,-77.170085,49186594,49213308
2017,5,20,9,58,AM,39.13060016,-77.07102969,49183463,49234578
2018,1,27,11,47,PM,39.04370593,-77.0621033,1184915180,1184915170
2016,7,1,7,50,PM,39.024295,-76.97928333,667217544,49289331
2016,11,24,11,34,PM,39.04832002,-76.98426291,1129161534,793897894
2017,11,26,6,55,PM,39.12019667,-77.31956,49193979,49193981
2016,2,19,1,0,AM,39.06021,-77.05115833,49242716,49234321
2015,2,15,1,13,AM,39.022585,-77.017635,49175457,49175462
2019,3,22,2,24,PM,39.15045833,-77.05936,49209618,779147515
2017,2,4,1,9,PM,39.17036301,-77.26187825,49243010,869832096
2017,3,16,3,48,PM,38.95270383,-77.10429133,49338659,49338670
2018,3,27,1,29,AM,39.17688383,-77.27008581,49171142,839511991
2017,5,19,4,57,PM,39.181245,-77.26993,49177468,1065063723
2017,10,26,12,6,PM,39.09706367,-77.1535795,599163466,599163450
2017,5,3,4,15,PM,39.15327625,-77.06697822,599324739,599324496
2017,9,3,2,50,PM,39.115134,-77.17837217,49292448,1053343647
2018,2,24,2,46,AM,38.98633333,-77.09661167,49163247,49167698
2019,5,13,2,30,PM,39.014505,-76.97801167,49289354,49253819
2015,8,6,12,20,PM,39.07944717,-77.13799133,599164247,599164256
2017,3,27,7,53,AM,39.14095358,-77.15218663,1170814388,1170814419
2018,4,4,10,1,AM,39.21382649,-77.24931479,49152064,49371772
2015,12,25,11,11,PM,39.07983256,-77.06408143,49276054,582342931
2015,1,27,7,30,PM,39.19839667,-77.24458667,49182978,49182987
2015,5,31,9,17,AM,39.057045,-77.08232833,1193761479,1193761469
2017,12,14,5,12,PM,39.0806,-77.14391833,49290095,49291762
2017,4,19,7,59,AM,39.14773167,-77.18571333,49338287,49348208
2017,9,18,1,34,PM,39.012305,-76.97847833,49160304,49289354
2015,11,18,9,42,AM,39.171855,-77.14788,49238757,49291834
2019,1,31,11,23,AM,39.01041333,-77.09176167,49194730,49194759
2017,11,21,7,30,AM,39.053038,-77.051014,49234298,49234292
2017,8,4,6,17,AM,38.98129,-77.02207333,49301751,945537542
2016,7,24,9,38,PM,39.06151175,-77.09205821,5344326445,49166711
2018,11,8,1,1,PM,39.11436667,-77.18549167,2201830224,1335222610
2016,2,19,8,25,PM,39.16164546,-77.20211864,1987870669,49211783
2017,8,13,5,38,PM,39.04658667,-77.051995,1371473529,582342458
2017,2,11,9,30,PM,39.18424833,-77.21095,49130083,49130088
2019,5,15,3,30,PM,39.03616,-77.132035,49201225,49278350
2015,10,14,9,0,AM,39.07398667,-77.11323333,49290062,49277857
2018,3,19,8,36,AM,39.01367767,-77.04575867,293013827,49224241
2015,9,30,8,0,AM,39.09091833,-77.05902667,49186254,49277375
2015,7,23,9,56,AM,38.98785167,-77.09937333,49163871,49196677
2016,7,18,8,30,AM,39.10549333,-77.17943167,49250367,49250376
2016,12,7,8,17,AM,38.99726167,-76.99412,49209080,49209084
2016,8,17,12,48,PM,39.030325,-77.04774,49265426,582340419
2016,10,29,8,26,AM,38.99948,-77.20702167,49184126,49239467
2016,7,15,11,25,AM,38.99577667,-77.00622833,49301092,49350144
2018,9,5,7,15,AM,38.983305,-77.095395,49167713,49236090
2016,7,26,5,15,PM,38.96934167,-77.13332833,49166892,393454833
2015,1,6,12,5,PM,39.24408667,-77.27867,1567901439,1567901469
2015,3,14,12,50,AM,39.02020667,-77.01339,555739429,635517666
2015,9,30,12,2,AM,39.0781,-77.07133167,582342931,582343843
2016,7,7,6,28,PM,39.13755833,-77.15393833,341507457,341508444
2017,8,16,7,0,PM,39.14486446,-77.22367287,49235841,49235856
2019,3,16,9,19,PM,38.99459833,-76.992455,555117589,3855852054
2018,1,29,3,29,PM,39.10909477,-76.9230938,1655941700,1655941706
2016,2,13,7,9,AM,39.061685,-77.09259333,5344326445,49166711
2018,12,29,2,19,PM,39.15702667,-77.21743833,903709631,903709701
2016,9,9,4,2,PM,39.14636833,-77.05008167,49163827,49209602
2016,3,26,11,1,AM,39.15072,-77.24548167,49291539,49304608
2019,1,18,2,40,PM,39.114755,-76.95969667,49157622,49211566
2018,11,23,11,49,AM,39.15828833,-77.19827667,903704852,1564598497
2017,12,8,4,37,PM,39.15092833,-77.174255,5333282064,49178850
2018,7,15,5,3,PM,39.14159833,-77.18645333,903710733,1640413222
2018,3,4,10,49,PM,39.06337667,-77.04997,1193729488,1193729513
2019,1,10,12,30,PM,39.01532833,-77.04256167,649622821,636143284
2016,4,25,10,16,AM,39.105445,-77.196735,1335107931,5332781687
2019,1,30,5,45,PM,39.11468667,-77.15726333,49243989,49267784
2019,2,15,2,14,PM,39.00977167,-77.05172667,49243613,49273187
2018,7,5,5,38,PM,39.22138667,-77.05968333,49156879,49223507
2018,3,20,10,50,AM,39.19099,-77.226925,49232032,648583762
2019,4,25,6,35,AM,39.09453583,-77.12318183,49327204,393380126
2018,9,22,8,32,AM,39.03359167,-77.04899667,49208840,49234256
2016,3,19,7,3,AM,39.12879105,-77.11728841,49188466,4042885886
2015,11,23,10,12,AM,39.11081594,-77.18805313,1934205805,31471489
2017,12,22,6,24,AM,39.057615,-76.96821667,49208224,49208337
2018,6,2,1,5,PM,39.03743833,-77.05988167,646186598,555783920
2018,4,29,4,10,AM,38.99407667,-77.02494,49159128,49234499
2017,8,6,3,28,PM,39.14940333,-77.02548,49146461,49209520
2019,2,18,7,46,PM,39.01563667,-77.05029833,49177117,49289626
2016,7,12,5,24,PM,38.99936333,-77.17422667,655276630,3665469087
2017,5,21,11,12,AM,39.18835333,-77.233475,49238496,49304048
2019,3,6,5,45,PM,39.14389167,-77.17349833,49249972,49256706
2015,4,21,8,18,PM,39.15578667,-77.29768833,1787456282,1787456293
2016,7,21,9,10,AM,39.17081667,-77.27106833,49186376,49186396
2016,5,24,1,35,AM,39.17684952,-77.27001742,839511991,1785884350
2016,10,27,4,21,PM,39.058535,-77.048245,1193745299,1193745283
2016,9,23,7,16,AM,39.01281167,-77.09864667,49343470,290765475
2018,5,29,11,30,AM,38.978578,-76.993474,49223798,49312279
2018,3,21,2,0,PM,38.97568,-76.99293,49267099,1156539195
2018,5,8,7,25,AM,39.17690833,-77.26991333,839511991,839512002
2018,7,14,12,22,PM,39.15410167,-77.25278,49291539,49304608
2016,7,20,10,29,AM,39.05819816,-77.12635964,49312464,3674134025
2019,1,15,9,23,AM,39.048878,-77.2380927,49304306,49304337
2017,4,17,4,48,PM,39.176875,-77.27020667,49171142,49171146
2016,7,26,5,15,PM,38.96934167,-77.13332833,49166892,393454833
2015,10,2,9,56,AM,39.02980663,-77.22921968,49173905,49173907
2016,11,30,6,30,PM,39.043465,-77.21666833,49138596,49337201
2017,10,16,7,15,AM,39.080265,-77.00135167,797787223,797787115
2016,7,26,5,8,PM,39.119659,-77.15704,49244014,721805490
2019,4,8,7,46,AM,39.22275667,-77.06095,49223461,49223507
2016,8,28,9,0,PM,39.05124,-77.203469,49321748,49321761
2016,12,2,12,31,PM,39.07553911,-77.09352672,49177633,49213327
2017,2,10,7,18,AM,39.15389167,-77.21393833,903709897,903707533
2018,12,10,6,10,PM,39.10273,-77.18915,900041261,900042426
2019,4,4,12,54,PM,39.181045,-77.26215667,1184040719,1184040735
2017,3,13,10,32,PM,39.08549167,-77.04586667,1193728796,1193728782
2018,10,17,1,35,PM,39.10414833,-77.18662667,49175273,49324212
2019,3,26,8,0,AM,39.02214267,-77.138849,49138826,281236
2017,8,11,6,13,PM,39.08517167,-77.0787,49234390,582342880
2018,11,2,7,49,AM,39.17345667,-77.25359667,49140758,49217438
2015,2,15,3,37,PM,39.04100167,-77.14343333,49249092,49249106
2017,3,15,8,28,AM,39.05795667,-77.04858333,49136642,49285888
2015,9,1,1,39,PM,39.057075,-76.95105833,49248191,49274522
2016,1,15,11,4,PM,39.04012589,-77.0512189,49190113,582340373
2018,7,21,4,35,PM,39.05118833,-77.13359833,290051912,5344788904
2016,7,14,6,19,PM,39.154875,-77.09489667,49177782,782347026
2016,6,12,8,45,PM,39.00093167,-76.98786167,648470551,1458405615
2016,5,22,8,50,PM,39.09981167,-77.04201333,1349657091,1349657164
2017,6,16,5,30,PM,39.15062,-77.209575,903710835,903707595
2019,2,17,6,0,PM,39.096035,-76.999715,49243145,797787232
2016,12,1,8,22,AM,38.99761,-77.02727333,49159149,49159150
2016,5,20,3,22,PM,39.274395,-77.21506667,49260416,748876559
2016,7,28,11,3,AM,39.07957854,-77.06569612,49276054,582342931
2017,7,24,12,32,AM,39.02148428,-77.01188564,49321776,49323460
2018,3,3,12,24,PM,39.03083167,-76.98396833,49210748,3006450561
2016,8,14,11,26,AM,38.99203,-77.16100833,3711285437,292436686
2019,3,9,1,44,PM,38.99743167,-77.02660167,49159147,49159149
2019,1,21,2,45,PM,38.96057333,-77.11520333,49165424,49227350
2015,12,23,9,39,AM,39.0252512,-77.0459904,582339686,582339660
2017,7,14,4,40,PM,39.066225,-77.02175167,1193752128,1193752127
2018,10,8,4,33,PM,39.072995,-76.9555,49173602,49229667
2016,4,14,6,52,PM,39.054035,-76.97448,1129161516,49229650
2015,1,4,5,45,PM,39.02251333,-77.01148833,553879521,49205629
2016,5,19,5,49,PM,38.988369,-77.07513,49244517,567470966
2018,7,8,2,30,AM,39.05610286,-76.95424631,49129970,49274512
2015,5,26,10,30,AM,38.9903366,-77.09626794,49163867,49167685
2017,7,20,5,27,AM,39.19821167,-77.242045,49182987,49182993
2015,8,15,10,21,AM,39.11091833,-77.08387333,49188358,1433564878
2017,9,28,4,56,PM,38.98447403,-77.01421246,49326110,49353768
2019,2,25,10,17,AM,39.10468667,-77.21966833,49211873,49211881
2016,12,7,1,4,PM,39.062365,-77.129085,49164398,49364821
2016,6,13,6,21,PM,39.20376167,-77.25263833,49163166,1779339067
2018,8,29,1,24,PM,39.15077667,-77.20382,903709675,903709679
2016,7,18,8,30,AM,39.10549333,-77.17943167,49250367,49250376
2018,11,15,9,15,PM,38.99480961,-77.03026204,1156421119,1156421054
2016,5,20,8,5,AM,38.98793333,-77.12936667,49158107,49173291
2016,5,6,2,3,AM,39.02998061,-76.999349,49295953,49349064
2017,9,18,6,0,PM,39.06701833,-77.07498667,49221389,49221399
2018,6,26,9,38,PM,39.163265,-77.19207333,49172822,49214617
2016,5,6,6,41,PM,39.07325667,-76.956075,1295630098,81327892
2016,5,29,11,55,AM,39.05739213,-77.07456619,1193761447,1193761440
2018,6,28,4,30,PM,39.068115,-76.962425,49175423,3494305680
2016,9,30,8,23,AM,39.076355,-77.138565,599164246,49171913
2015,2,22,3,11,PM,39.11455,-77.156845,49243957,49243989
2019,5,20,8,15,AM,39.11449667,-77.03688333,49179455,49242862
2015,4,2,3,24,PM,39.113505,-77.18657333,1828848592,341503417
2015,11,21,12,22,AM,39.14277591,-77.20002651,49210801,49235466
2019,3,5,4,0,PM,39.08520167,-77.07861333,49234390,582342880
2016,6,30,10,8,AM,39.14279167,-77.21675167,2083722254,2466058028
2017,9,16,9,45,AM,39.11557317,-77.17086267,49188807,900041488
2016,11,15,1,20,AM,39.057685,-77.05323667,1193745457,1193745377
2019,5,15,3,7,AM,39.065304,-76.993385,49144519,49210247
2016,12,9,11,34,AM,39.18389333,-77.26296,49213866,1184040687
2017,4,19,3,20,PM,39.17492667,-77.26162,1221037921,838296327
2017,10,7,7,8,PM,39.01596607,-77.04272032,636143175,582339599
2017,1,16,10,15,AM,39.16336742,-77.25885272,49313167,49315224
2015,4,14,6,40,PM,38.98740333,-77.14556,49174077,2368020056
2016,9,9,3,3,PM,39.32555044,-77.19487667,1071646792,1079496939
2015,7,26,1,27,PM,39.24363833,-77.281995,1567901512,1567901579
2018,3,9,2,10,PM,39.04137333,-76.99620667,49244277,1129170852
2017,3,30,12,26,PM,39.22675667,-77.26516833,49334389,49371732
2018,7,19,3,48,PM,39.13962167,-77.19545333,1639978009,49159339
2015,7,18,10,55,AM,39.23563,-77.24738333,1566545534,1566545745
2018,6,4,12,15,PM,39.11707,-77.20157,869821038,869821081
2016,10,14,8,10,AM,39.20437833,-77.245845,1065063739,1065063983
2019,1,14,5,43,PM,39.1577243,-77.27070553,49304620,49304635
2019,5,28,8,0,AM,39.16611767,-77.19168333,49172822,49338106
2019,1,8,6,20,PM,39.04768833,-77.11007667,49161173,5579485106
2016,2,10,9,18,AM,39.018525,-77.20980167,49163686,49173961
2018,12,14,10,15,PM,39.03227167,-76.98496,667224609,4163728589
2017,4,20,11,43,PM,38.94133833,-77.11274,1059280485,1349315795
2019,1,22,12,36,PM,39.150835,-77.21399,903707557,903707560
2017,9,21,3,52,PM,38.98785,-77.09701167,49207433,3616718109
2018,7,26,10,0,AM,39.07578833,-77.137715,599164246,49171913
2019,4,4,11,24,AM,39.07224333,-77.16433,1934205763,1934205765
2016,7,8,3,4,PM,39.05964833,-77.08854333,900915346,900908611
2015,3,22,10,39,PM,39.022415,-77.01612167,555797702,555742498
2017,9,5,12,41,PM,39.04732,-77.05198,582342458,582342442
2017,11,9,8,15,AM,39.19098333,-77.24781667,49170915,1272678756
2017,12,9,10,24,PM,39.07031249,-77.076087,582374729,4610733164
2017,11,4,8,42,PM,38.96944,-77.11245,49168861,293561382
2015,8,14,10,2,PM,38.96185167,-77.08657667,49192979,1737925895
2019,1,8,10,31,AM,39.018175,-77.00715833,554942731,555127834
2016,10,30,5,51,PM,39.17736667,-77.26942667,839511991,839512002
2016,8,13,5,50,PM,39.24648667,-77.23413833,49204449,393576342
2017,1,31,8,59,AM,39.02242167,-76.977155,49150753,667217544
2017,5,14,8,19,AM,39.167925,-77.20516333,1625532662,49224942
2015,10,31,1,15,AM,39.15084,-77.06237833,786443357,599324501
2018,3,16,2,47,PM,39.07975167,-77.14794667,49186451,49204343
2016,9,9,1,53,PM,39.05685333,-77.126215,49312464,3674134025
2018,8,12,7,0,PM,39.14063738,-77.21417785,49144383,429848202
2016,6,1,6,9,PM,39.05072,-76.96065333,49283356,49295509
2019,4,17,4,15,PM,38.996095,-77.04003,49212873,903685365
2019,3,20,7,30,AM,39.03646167,-77.05271,49133445,1184915122
2018,2,15,9,0,AM,39.04729667,-76.98578667,1129161550,793897894
2018,4,26,5,13,PM,39.09313289,-77.1963881,900043015,1069591456
2016,8,3,2,23,PM,39.23509833,-77.05596167,49234213,1406044626
2015,11,10,9,56,AM,39.144995,-77.220085,1170540635,2084021323
2015,5,14,11,6,AM,39.09214511,-77.20683396,1541754802,2284107695
2017,10,1,9,21,PM,39.2227038,-77.17582226,49179036,49179048
2019,3,8,6,10,PM,39.11492667,-77.2017,49225893,49225897
2016,7,13,10,21,AM,39.07186333,-76.95638,49216852,49229667
2018,8,5,4,36,AM,39.057335,-77.084475,1193761469,900915346
2018,7,30,11,42,PM,39.18705373,-77.18537629,49297355,903713086
2016,12,6,8,40,AM,39.10645777,-77.14913964,49251504,49212716
2015,7,15,10,11,PM,39.02089833,-76.976995,667224645,1929850084
2015,8,1,6,19,PM,39.031205,-77.126475,290758554,290758653
2018,8,15,8,7,PM,39.14508288,-77.17151463,49230967,1316702005
2015,8,25,4,30,PM,39.14865833,-77.11272333,49177727,49188992
2016,7,17,12,6,PM,38.98968667,-77.15063667,2368020056,49174062
2015,7,7,1,52,PM,39.023655,-77.017325,49324361,49324354
2018,5,6,10,28,PM,39.054605,-77.07960333,900915449,900915379
2016,8,7,7,45,PM,39.158175,-77.19864167,903704852,1564598497
2015,3,11,12,27,PM,39.16117833,-77.20212333,49211783,49224979
2017,1,24,12,9,PM,39.04894,-77.23306,49191747,49191748
2018,12,1,12,20,PM,39.05734,-77.07413833,1193761447,1193761440
2015,5,6,2,29,PM,39.15989667,-77.21636833,1650891798,903709638
2017,4,23,12,0,AM,39.06210322,-77.05743358,49233525,49254476
2015,10,2,1,50,PM,39.03654463,-77.03029633,4911398323,49324311
2015,3,19,4,24,PM,39.09054333,-77.04482167,49242802,1193728046
