year,month,day,hour,minute,AM/PM,lat,lon,node_1,node_2
2020,6,17,11,11,AM,39.07817333,-77.14245067,49204324,296994873
2020,6,8,8,54,AM,39.18655833,-77.27381,49153239,49153257
2020,6,17,8,0,AM,39.093055,-77.08025667,1069867105,1069867044
2020,6,14,10,30,AM,39.18598133,-77.19423233,49236355,49269566
2020,5,18,3,15,AM,39.182725,-77.26044167,429490398,1184040700
2020,6,7,3,12,PM,39.1177968,-77.20242907,869821038,869821081
2020,6,14,11,41,PM,39.09243167,-77.084865,49204694,3674099440
2020,6,7,7,10,PM,39.15458667,-77.22449,680579548,31471468
2020,6,16,5,53,PM,39.0547395,-77.16274983,49268195,3705559275
2020,6,12,1,15,PM,39.14324916,-77.20121279,49235464,49329587
2020,6,1,6,29,PM,39.04816332,-77.11924964,296986628,296986775
2020,6,15,8,17,AM,39.05545333,-77.05059167,49189944,49234301
2020,5,31,10,22,PM,39.1677815,-77.2378825,290052722,1065055419
2020,6,2,11,20,AM,39.05301753,-77.05095351,49234292,582342560
2020,6,12,10,51,PM,39.18480583,-77.23241883,49157105,49304048
2020,6,13,9,10,AM,39.17459633,-77.20492883,49197542,49197549
2020,6,14,8,5,AM,39.08181617,-77.15040383,5342664576,49186449
2020,6,16,4,45,PM,39.0537,-77.09907333,49212048,49358146
2020,6,17,5,14,PM,39.15461683,-77.1423075,5345016654,49180796
2020,6,17,6,41,PM,39.05710333,-77.16094833,3705562354,3705562362
2020,6,18,11,38,AM,38.99263017,-77.06119867,822404078,973470189
2020,6,14,3,0,PM,39.18798833,-77.187495,49129256,49129274
2020,6,8,11,30,AM,39.12596833,-77.0721995,49234571,582647254
2020,6,6,6,56,PM,39.07993461,-77.07927732,582374713,5349024801
2020,6,12,6,10,PM,39.19097,-77.27148833,49237450,1065063967
2020,6,17,10,18,AM,39.03382767,-77.07577233,49183261,49183276
2020,6,11,12,39,PM,39.05545333,-77.05059167,49189944,49234301
2020,6,12,12,45,PM,39.1510982,-77.17622838,1170524276,903703881
2020,6,17,2,45,PM,39.117782,-77.164001,49162986,49183747
2020,6,6,1,35,PM,39.07451833,-77.06728667,49234357,49234352
2020,6,16,6,9,PM,39.286661,-77.208452,49216125,49260359
2020,8,11,10,15,PM,38.99260599,-77.0265425,49234504,49234502
2020,6,17,10,18,AM,39.03382767,-77.07577233,49183261,49183276
2020,6,16,9,3,PM,39.267464,-77.197096,49179167,49195635
2020,6,6,1,35,PM,39.07451833,-77.06728667,49234357,49234352
2020,6,16,12,25,AM,39.01438933,-76.97805333,49289354,49253819
2020,6,11,6,30,AM,39.00021692,-76.99507618,554979430,554950556
2020,6,12,10,17,PM,39.10639,-76.94230667,49175735,49258582
2020,6,1,10,0,AM,38.99387442,-77.07705633,567470929,567470930
2020,6,16,1,14,PM,39.09518667,-77.199645,1069591377,1069591441
2020,6,15,2,40,AM,39.06031833,-77.08998333,49166711,49251159
2020,6,6,1,35,PM,39.07451833,-77.06728667,49234357,49234352
2020,6,16,4,45,PM,39.0537,-77.09907333,49212048,49358146
2020,6,14,6,30,PM,39.11278649,-76.93522357,49167628,49217764
2020,6,16,9,28,PM,39.16011167,-77.19202,49214609,49214617
2020,6,10,6,9,PM,39.18546895,-77.23644592,49245413,49320098
2020,6,8,6,0,PM,39.03981833,-77.05508333,1184915227,49147591
2020,6,12,6,30,PM,39.11616667,-77.208625,341554315,3655168460
2020,6,16,6,20,PM,39.10556333,-77.19724167,5332781687,900040981
2020,6,16,5,53,PM,39.0547395,-77.16274983,49268195,3705559275
2020,6,16,6,9,PM,39.286661,-77.208452,49216125,49260359
2020,6,11,5,19,PM,39.29213279,-77.26333661,49192198,49192241
2020,6,1,6,29,PM,39.04816332,-77.11924964,296986628,296986775
2020,6,13,11,20,AM,39.05886667,-77.04746,49136642,1193745453
2020,6,6,1,35,PM,39.07451833,-77.06728667,49234357,49234352
2020,6,12,5,30,PM,39.19695164,-77.2192782,49152151,49157080
2020,6,13,3,45,AM,39.07547333,-77.00202833,797787113,797787202
2020,10,29,5,20,PM,39.13922667,-77.222205,49282987,49282997
2020,6,13,1,6,PM,39.30657833,-77.19768833,49260710,49260726
2020,6,14,10,19,AM,39.19236167,-77.24242333,49170931,49170922
2020,6,13,9,15,PM,39.20726667,-77.267555,49208570,49271119
2020,6,9,11,50,PM,39.10662682,-77.15832772,49212716,599163455
2020,6,13,3,47,PM,39.07256667,-77.064685,582342777,582342749
2020,6,5,5,50,PM,39.04511717,-77.06485733,1184915170,3564758037
2020,6,9,11,50,PM,39.10662682,-77.15832772,49212716,599163455
2020,6,17,10,45,AM,39.07882038,-77.13021313,900898968,3781575929
2020,6,17,5,14,PM,39.15461683,-77.1423075,5345016654,49180796
2020,6,15,1,35,PM,39.02115,-77.014185,49324367,555739429
2020,6,14,1,25,PM,39.14097667,-77.1522,1170814388,1170814419
2020,6,17,6,0,PM,38.99099,-77.028035,49141561,1156497320
2020,6,16,6,55,AM,39.059588,-77.08188,49168815,49168827
2020,9,1,5,15,PM,39.07075283,-77.17487883,49181149,49181176
2020,6,17,6,13,PM,39.1985947,-77.24893305,1065081810,1065081894
2020,6,11,7,40,PM,39.148429,-77.14692417,1104188666,49188537
2020,6,11,12,42,AM,39.06179167,-77.15590167,1934205763,1934205764
2020,6,15,9,44,AM,39.01491785,-77.09992484,49193178,4029351075
2020,6,15,10,39,AM,39.01,-76.9999,554979843,555107988
2020,6,6,6,56,PM,39.07993461,-77.07927732,582374713,5349024801
2020,6,12,6,15,PM,39.15605167,-77.21627,903709700,903709661
2019,10,16,6,53,PM,39.05840722,-77.12641498,49312464,3674134025
2020,6,17,11,49,AM,38.9831,-77.137,49174100,3709871828
2020,6,15,9,50,PM,39.05605,-76.9713335,49229650,49170103
2020,6,10,12,27,PM,39.19022333,-77.26650167,1184040802,1157164164
2020,8,5,4,15,PM,39.06586215,-77.15924957,1934205763,1934205765
2020,6,10,12,27,PM,39.19022333,-77.26650167,1184040802,1157164164
2020,6,14,1,29,PM,39.19830333,-77.24492667,49182978,1065081810
2020,6,1,10,0,AM,38.99387442,-77.07705633,567470929,567470930
2020,6,5,8,43,PM,39.03243489,-77.13672763,290756011,290757277
2020,6,15,8,17,AM,39.05545333,-77.05059167,49189944,49234301
2020,6,16,3,10,AM,39.232395,-77.23732333,49260559,4155491413
2020,6,16,7,20,PM,39.0681,-77.1295,296992023,296991967
2020,6,16,9,28,PM,39.16011167,-77.19202,49214609,49214617
2020,6,16,5,0,PM,39.18546895,-77.23644592,49245413,49320098
2020,6,13,8,15,AM,39.11239397,-77.16201484,5345016687,1847510009
2020,6,13,3,45,AM,39.07547333,-77.00202833,797787113,797787202
2020,6,12,4,19,PM,39.03817667,-76.99007167,667224549,3011684288
2020,6,13,11,20,AM,39.05886667,-77.04746,49136642,1193745453
2020,5,18,3,15,AM,39.182725,-77.26044167,429490398,1184040700
2020,6,9,10,40,PM,39.12632533,-77.20377351,1384574487,1384574538
2020,6,14,1,29,PM,39.19830333,-77.24492667,49182978,1065081810
2020,6,12,6,10,PM,39.19097,-77.27148833,49237450,1065063967
2020,6,8,6,0,PM,39.03981833,-77.05508333,1184915227,49147591
2020,6,11,1,15,PM,38.988,-77.07797167,49257883,4072849127
2020,6,5,5,50,PM,39.04511717,-77.06485733,1184915170,3564758037
2020,6,5,9,19,AM,39.11636133,-76.96573867,49157622,49283265
2020,6,14,6,45,AM,39.11827796,-77.10289797,49188388,49188409
2020,6,13,8,42,PM,39.01530167,-76.97791,49253819,667224568
2020,6,12,12,44,PM,39.22562,-77.27461,1637300448,3732365331
2020,6,5,3,10,PM,39.12413833,-77.36421167,49246043,49319450
2020,6,9,6,9,AM,39.09232167,-77.08270667,49244426,3674099440
2020,6,6,2,29,PM,38.98803167,-77.07687667,49244517,567470966
2020,6,10,9,20,AM,39.14379933,-77.22389433,49228205,49235856
2020,6,5,8,43,PM,39.03243489,-77.13672763,290756011,290757277
2020,6,5,5,50,PM,39.04511717,-77.06485733,1184915170,3564758037
2020,6,13,8,15,AM,39.11239397,-77.16201484,5345016687,1847510009
2020,6,18,11,38,AM,38.99263017,-77.06119867,822404078,973470189
2020,4,12,2,30,AM,39.12610731,-77.07239893,49226213,582647254
2020,6,16,6,20,PM,39.10556333,-77.19724167,5332781687,900040981
2020,4,20,8,0,AM,39.0453129,-76.9909543,911523906,1985538375
2020,6,8,12,27,PM,39.05545333,-77.05059167,49189944,49234301
2020,6,13,8,55,AM,39.04108876,-77.05137344,582340373,582340809
2020,8,31,3,53,AM,39.17334833,-77.17860333,49176195,49254206
2020,6,8,3,58,PM,39.19088504,-77.27088048,49237450,49249453
2020,6,16,5,53,PM,39.0547395,-77.16274983,49268195,3705559275
2020,6,11,6,5,PM,39.0618745,-77.1239235,49220928,49222756
2020,6,13,12,33,AM,39.03598667,-77.02652167,4911398323,49324311
2020,6,9,10,40,PM,39.12632533,-77.20377351,1384574487,1384574538
2020,6,12,11,15,PM,39.17454667,-77.23927833,49157913,49157930
2020,6,11,12,39,PM,39.05545333,-77.05059167,49189944,49234301
2020,6,12,10,40,AM,39.14197153,-77.1853195,1652252430,2001870094
2020,6,17,6,13,PM,39.1985947,-77.24893305,1065081810,1065081894
2020,6,14,2,59,AM,39.24637,-77.234255,49204449,393576342
2020,6,13,3,47,PM,39.07256667,-77.064685,582342777,582342749
2020,6,11,5,19,PM,39.29213279,-77.26333661,49192198,49192241
2020,6,16,5,0,PM,39.18546895,-77.23644592,49245413,49320098
2020,6,6,12,17,PM,39.07645167,-77.07352167,49311013,49342499
2020,6,14,10,19,AM,39.19236167,-77.24242333,49170931,49170922
2020,6,13,9,15,PM,39.20726667,-77.267555,49208570,49271119
2020,6,17,11,49,AM,38.9831,-77.137,49174100,3709871828
2020,6,17,3,35,AM,39.15778617,-77.20458983,903709653,903705929
2020,6,12,10,51,PM,39.18480583,-77.23241883,49157105,49304048
2020,6,15,1,8,PM,39.02496833,-77.13271667,49209824,1258102756
2020,5,5,2,56,PM,39.15200167,-77.05100833,49289792,2402958083
2020,6,4,11,55,AM,38.99146333,-77.00976,49165120,1258373716
2020,4,12,2,30,AM,39.12610731,-77.07239893,49226213,582647254
2020,6,17,10,45,AM,39.07882038,-77.13021313,900898968,3781575929
2020,6,8,6,30,PM,39.0099092,-77.041696,49334528,49334529
2020,6,13,12,45,PM,39.03641167,-77.04848667,49178589,1398625219
2020,6,17,8,0,AM,39.093055,-77.08025667,1069867105,1069867044
2020,6,15,1,35,PM,39.02115,-77.014185,49324367,555739429
2020,6,11,5,40,PM,39.05188833,-77.228835,49260810,49331613
2020,5,31,10,22,PM,39.1677815,-77.2378825,290052722,1065055419
2020,6,8,7,26,PM,39.04492338,-76.95246514,2390987736,2390987766
2020,6,15,9,44,AM,39.01491785,-77.09992484,49193178,4029351075
2020,6,15,2,40,AM,39.06031833,-77.08998333,49166711,49251159
2020,6,4,5,25,PM,39.14059,-77.16524833,49203264,49203269
2020,6,12,7,11,AM,39.15093,-77.16886,49214539,49214544
2020,5,31,12,0,PM,38.99650333,-77.02382667,49159135,5371471381
2020,6,8,11,30,AM,39.12596833,-77.0721995,49234571,582647254
2020,6,17,3,35,AM,39.15778617,-77.20458983,903709653,903705929
2020,6,7,8,59,AM,39.07590333,-77.00049,823815830,823815845
2020,6,13,1,6,PM,39.30657833,-77.19768833,49260710,49260726
2020,6,11,1,15,PM,38.988,-77.07797167,49257883,4072849127
2020,6,4,11,55,AM,38.99146333,-77.00976,49165120,1258373716
2020,6,12,12,44,PM,39.22562,-77.27461,1637300448,3732365331
2020,6,2,11,20,AM,39.05301753,-77.05095351,49234292,582342560
2020,6,4,5,0,PM,39.14840827,-77.20682696,903707603,49210835
2020,6,13,12,45,PM,39.03641167,-77.04848667,49178589,1398625219
2020,6,15,7,10,PM,39.11722985,-77.16896503,900041375,600642983
2020,6,14,3,0,PM,39.18798833,-77.187495,49129256,49129274
